SequenceID,Source,FeatureType,FeatureStart,FeatureEnd,Score,Strand,Phase,Attributes,VALUE
CM002240.1,Genbank,gene,1638191,1639351,.,+,.,ID=gene6857;Name=NCU04572;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04572,NCU04572
CM002240.1,Genbank,gene,1642023,1644083,.,+,.,ID=gene6859;Name=NCU04571;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04571,NCU04571
CM002240.1,Genbank,gene,1644417,1648772,.,+,.,ID=gene6860;Name=NCU04570;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04570,NCU04570
CM002240.1,Genbank,gene,1649144,1654425,.,+,.,ID=gene6861;Name=NCU04569;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04569,NCU04569
CM002240.1,Genbank,gene,1653920,1655862,.,-,.,"ID=gene6862;Name=NCU04568;end_range=1655862,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04568;partial=true",NCU04568
CM002240.1,Genbank,gene,1675352,1675822,.,+,.,"ID=gene6868;Name=NCU04563;end_range=1675822,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04563;partial=true;start_range=.,1675352",NCU04563
CM002240.1,Genbank,gene,1683439,1684688,.,+,.,"ID=gene6871;Name=NCU04560;end_range=1684688,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04560;partial=true;start_range=.,1683439",NCU04560
CM002240.1,Genbank,gene,1688925,1689519,.,+,.,"ID=gene6872;Name=NCU04559;end_range=1689519,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04559;partial=true;start_range=.,1688925",NCU04559
CM002242.1,Genbank,gene,1446175,1449276,.,+,.,ID=gene9649;Name=NCU04558;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04558,NCU04558
CM002242.1,Genbank,gene,1452672,1455571,.,-,.,ID=gene9651;Name=NCU04557;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04557,NCU04557
CM002242.1,Genbank,gene,1455827,1457586,.,+,.,ID=gene9652;Name=NCU04556;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04556,NCU04556
CM002242.1,Genbank,gene,1457825,1460817,.,-,.,ID=gene9653;Name=NCU04555;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04555,NCU04555
CM002242.1,Genbank,gene,1466595,1467172,.,-,.,"ID=gene9657;Name=NCU04551;end_range=1467172,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04551;partial=true;start_range=.,1466595",NCU04551
CM002242.1,Genbank,gene,1468158,1470878,.,+,.,ID=gene9658;Name=NCU04550;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04550,NCU04550
CM002242.1,Genbank,gene,1470949,1472144,.,-,.,ID=gene9659;Name=NCU04549;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04549,NCU04549
CM002242.1,Genbank,gene,1472762,1480214,.,+,.,"ID=gene9660;Name=NCU04548;end_range=1480214,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04548;partial=true",NCU04548
CM002242.1,Genbank,gene,1489439,1491318,.,+,.,"ID=gene9662;Name=NCU04547;end_range=1491318,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04547;partial=true;start_range=.,1489439",NCU04547
CM002242.1,Genbank,gene,1492296,1494034,.,-,.,"ID=gene9663;Name=NCU04546;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04546;partial=true;start_range=.,1492296",NCU04546
CM002242.1,Genbank,gene,1494879,1497668,.,+,.,ID=gene9664;Name=NCU04545;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04545,NCU04545
CM002242.1,Genbank,gene,1498176,1501271,.,+,.,ID=gene9665;Name=NCU04544;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04544,NCU04544
CM002242.1,Genbank,gene,1501203,1502802,.,-,.,ID=gene9666;Name=NCU04543;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04543,NCU04543
CM002242.1,Genbank,gene,1503471,1504729,.,-,.,ID=gene9667;Name=NCU04542;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04542,NCU04542
CM002242.1,Genbank,gene,1507797,1509193,.,+,.,ID=gene9668;Name=NCU04541;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04541,NCU04541
CM002242.1,Genbank,gene,1513648,1515397,.,-,.,ID=gene9670;Name=NCU04539;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04539,NCU04539
CM002242.1,Genbank,gene,1515881,1520041,.,-,.,"ID=gene9671;Name=NCU04538;end_range=1520041,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04538;partial=true",NCU04538
CM002242.1,Genbank,gene,1522000,1523752,.,-,.,ID=gene9672;Name=NCU04537;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04537,NCU04537
CM002242.1,Genbank,gene,1529478,1533904,.,-,.,ID=gene9673;Name=NCU04535;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04535,NCU04535
CM002242.1,Genbank,gene,1534303,1537623,.,+,.,ID=gene9674;Name=NCU04534;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04534,NCU04534
CM002242.1,Genbank,gene,1540622,1542518,.,-,.,ID=gene9676;Name=NCU04532;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04532,NCU04532
CM002242.1,Genbank,gene,1545158,1554800,.,+,.,ID=gene9678;Name=NCU04531;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04531,NCU04531
CM002239.1,Genbank,gene,3086371,3088512,.,+,.,ID=gene5679;Name=NCU04526;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04526,NCU04526
CM002239.1,Genbank,gene,3090422,3092022,.,-,.,ID=gene5681;Name=NCU04525;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04525,NCU04525
CM002239.1,Genbank,gene,3093042,3093723,.,+,.,"ID=gene5682;Name=NCU04524;end_range=3093723,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04524;partial=true;start_range=.,3093042",NCU04524
CM002239.1,Genbank,gene,3094378,3097701,.,-,.,ID=gene5683;Name=NCU04523;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04523,NCU04523
CM002239.1,Genbank,gene,3097969,3099624,.,+,.,ID=gene5684;Name=NCU04522;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04522,NCU04522
CM002239.1,Genbank,gene,3099629,3102348,.,-,.,ID=gene5685;Name=NCU04521;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04521,NCU04521
CM002239.1,Genbank,gene,3102579,3104929,.,-,.,ID=gene5686;Name=NCU04520;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04520,NCU04520
CM002242.1,Genbank,gene,1560916,1561433,.,-,.,"ID=gene9680;Name=NCU04529;end_range=1561433,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04529;partial=true;start_range=.,1560916",NCU04529
CM002239.1,Genbank,gene,3105072,3106257,.,+,.,ID=gene5687;Name=NCU04519;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04519,NCU04519
CM002239.1,Genbank,gene,3106230,3108186,.,+,.,ID=gene5688;Name=NCU04518;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04518,NCU04518
CM002239.1,Genbank,gene,3113922,3118231,.,-,.,ID=gene5691;Name=NCU04516;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04516,NCU04516
CM002239.1,Genbank,gene,3117177,3117876,.,+,.,"ID=gene5692;Name=NCU04515;end_range=3117876,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04515;partial=true;start_range=.,3117177",NCU04515
CM002239.1,Genbank,gene,3120460,3125978,.,+,.,ID=gene5693;Name=NCU04514;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04514,NCU04514
CM002239.1,Genbank,gene,3125985,3127722,.,-,.,ID=gene5694;Name=NCU04513;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04513,NCU04513
CM002239.1,Genbank,gene,3128137,3135653,.,-,.,ID=gene5695;Name=NCU04512;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04512,NCU04512
CM002239.1,Genbank,gene,3135951,3138878,.,+,.,ID=gene5696;Name=NCU04511;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04511,NCU04511
CM002239.1,Genbank,gene,3140659,3141907,.,-,.,ID=gene5698;Name=NCU04509;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04509,NCU04509
CM002239.1,Genbank,gene,3142115,3143204,.,+,.,ID=gene5699;Name=NCU04508;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04508,NCU04508
CM002239.1,Genbank,gene,3143181,3144872,.,-,.,ID=gene5700;Name=NCU04507;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04507,NCU04507
CM002239.1,Genbank,gene,3145031,3147822,.,+,.,ID=gene5701;Name=NCU04506;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04506,NCU04506
CM002239.1,Genbank,gene,3148521,3151076,.,+,.,ID=gene5702;Name=NCU04505;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04505,NCU04505
CM002239.1,Genbank,gene,3150825,3152878,.,-,.,ID=gene5703;Name=NCU04504;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04504,NCU04504
CM002239.1,Genbank,gene,3153050,3154985,.,+,.,ID=gene5704;Name=NCU04503;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04503,NCU04503
CM002239.1,Genbank,gene,3156117,3157381,.,-,.,ID=gene5705;Name=NCU04502;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04502,NCU04502
CM002239.1,Genbank,gene,3160476,3160988,.,-,.,"ID=gene5706;Name=NCU04501;end_range=3160988,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04501;partial=true;start_range=.,3160476",NCU04501
CM002239.1,Genbank,gene,3166095,3168588,.,-,.,ID=gene5708;Name=NCU04499;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04499,NCU04499
CM002239.1,Genbank,gene,3169773,3173066,.,+,.,ID=gene5709;Name=NCU04498;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04498,NCU04498
CM002239.1,Genbank,gene,3171723,3173553,.,-,.,ID=gene5710;Name=NCU04497;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04497,NCU04497
CM002239.1,Genbank,gene,3174751,3176363,.,-,.,ID=gene5711;Name=NCU04496;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04496,NCU04496
CM002239.1,Genbank,gene,3177401,3179535,.,-,.,ID=gene5713;Name=NCU04495;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04495,NCU04495
CM002239.1,Genbank,gene,3179971,3181567,.,+,.,ID=gene5714;Name=NCU04494;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04494,NCU04494
CM002239.1,Genbank,gene,3180301,3183418,.,-,.,ID=gene5715;Name=NCU04493;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04493,NCU04493
CM002239.1,Genbank,gene,3187131,3188246,.,+,.,"ID=gene5717;Name=NCU04492;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04492;partial=true;start_range=.,3187131",NCU04492
CM002239.1,Genbank,gene,3189039,3191074,.,-,.,ID=gene5719;Name=NCU04491;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04491,NCU04491
CM002239.1,Genbank,gene,3194091,3195492,.,-,.,ID=gene5722;Name=NCU04490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04490,NCU04490
CM002239.1,Genbank,gene,3198491,3199426,.,-,.,"ID=gene5725;Name=NCU04488;end_range=3199426,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04488;partial=true;start_range=.,3198491",NCU04488
CM002239.1,Genbank,gene,3199564,3201537,.,-,.,ID=gene5726;Name=NCU04487;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04487,NCU04487
CM002239.1,Genbank,gene,3202737,3204175,.,-,.,ID=gene5727;Name=NCU04486;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04486,NCU04486
CM002239.1,Genbank,gene,3205490,3207966,.,+,.,ID=gene5729;Name=NCU04485;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04485,NCU04485
CM002239.1,Genbank,gene,3207821,3210307,.,-,.,ID=gene5730;Name=NCU04484;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04484,NCU04484
CM002239.1,Genbank,gene,3211204,3212628,.,+,.,ID=gene5731;Name=NCU04483;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04483,NCU04483
CM002239.1,Genbank,gene,3213210,3215130,.,-,.,ID=gene5733;Name=NCU04482;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04482,NCU04482
CM002239.1,Genbank,gene,3216598,3219011,.,+,.,ID=gene5734;Name=NCU04481;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04481,NCU04481
CM002239.1,Genbank,gene,3218986,3220586,.,-,.,ID=gene5735;Name=NCU04480;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04480,NCU04480
CM002239.1,Genbank,gene,3221636,3223437,.,+,.,ID=gene5736;Name=NCU04479;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04479,NCU04479
CM002239.1,Genbank,gene,3224189,3226516,.,+,.,"ID=gene5737;Name=NCU04478;end_range=3226516,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04478;partial=true;start_range=.,3224189",NCU04478
CM002239.1,Genbank,gene,3226901,3228444,.,-,.,"ID=gene5738;Name=NCU04477;end_range=3228444,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04477;partial=true;start_range=.,3226901",NCU04477
CM002239.1,Genbank,gene,3229362,3231255,.,+,.,"ID=gene5739;Name=NCU04476;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04476;partial=true;start_range=.,3229362",NCU04476
CM002239.1,Genbank,gene,3232198,3234288,.,-,.,ID=gene5741;Name=NCU04475;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04475,NCU04475
CM002239.1,Genbank,gene,3235762,3237454,.,-,.,"ID=gene5744;Name=NCU04474;end_range=3237454,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04474;partial=true;start_range=.,3235762",NCU04474
CM002239.1,Genbank,gene,3238125,3239676,.,-,.,ID=gene5745;Name=NCU04473;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04473,NCU04473
CM002239.1,Genbank,gene,3240437,3247527,.,+,.,ID=gene5746;Name=NCU04472;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04472,NCU04472
CM002239.1,Genbank,gene,3248267,3249307,.,+,.,ID=gene5747;Name=NCU04471;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04471,NCU04471
CM002239.1,Genbank,gene,3250312,3251897,.,+,.,ID=gene5748;Name=NCU04470;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04470,NCU04470
CM002239.1,Genbank,gene,3252138,3256136,.,+,.,ID=gene5749;Name=NCU04469;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04469,NCU04469
CM002239.1,Genbank,gene,3256263,3258830,.,+,.,ID=gene5750;Name=NCU04468;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04468,NCU04468
CM002239.1,Genbank,gene,3260030,3261644,.,+,.,ID=gene5751;Name=NCU04467;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04467,NCU04467
CM002239.1,Genbank,gene,3262395,3264360,.,+,.,ID=gene5752;Name=NCU04466;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04466,NCU04466
CM002239.1,Genbank,gene,3264605,3267774,.,-,.,ID=gene5754;Name=NCU04465;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04465,NCU04465
CM002239.1,Genbank,gene,3269555,3271861,.,+,.,"ID=gene5756;Name=NCU04464;end_range=3271861,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04464;partial=true;start_range=.,3269555",NCU04464
CM002239.1,Genbank,gene,3273140,3278640,.,-,.,ID=gene5758;Name=NCU04463;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04463;old_locus_tag=NCU11296,NCU04463
CM002239.1,Genbank,gene,3278825,3280485,.,-,.,ID=gene5759;Name=NCU04462;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04462;old_locus_tag=NCU11297,NCU04462
CM002239.1,Genbank,gene,3280603,3282081,.,+,.,ID=gene5760;Name=NCU04461;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04461,NCU04461
CM002239.1,Genbank,gene,3281480,3283345,.,-,.,ID=gene5761;Name=NCU04460;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04460,NCU04460
CM002239.1,Genbank,gene,3284449,3286846,.,+,.,ID=gene5762;Name=NCU04459;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04459,NCU04459
CM002239.1,Genbank,gene,3288876,3292839,.,+,.,ID=gene5763;Name=NCU04457;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04457,NCU04457
CM002239.1,Genbank,gene,3295276,3298392,.,-,.,ID=gene5765;Name=NCU04456;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04456,NCU04456
CM002239.1,Genbank,gene,3300785,3304120,.,-,.,ID=gene5766;Name=NCU04455;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04455,NCU04455
CM002239.1,Genbank,gene,3304413,3306777,.,+,.,ID=gene5767;Name=NCU04454;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04454,NCU04454
CM002239.1,Genbank,gene,3313875,3316683,.,-,.,"ID=gene5770;Name=NCU04451;end_range=3316683,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04451;partial=true",NCU04451
CM002239.1,Genbank,gene,3319465,3322027,.,+,.,ID=gene5772;Name=NCU04450;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04450,NCU04450
CM002239.1,Genbank,gene,3321895,3324175,.,-,.,ID=gene5773;Name=NCU04449;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04449,NCU04449
CM002239.1,Genbank,gene,3324137,3327122,.,+,.,ID=gene5774;Name=NCU04448;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04448,NCU04448
CM002239.1,Genbank,gene,3327887,3328350,.,+,.,"ID=gene5775;Name=NCU04447;end_range=3328350,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04447;partial=true;start_range=.,3327887",NCU04447
CM002239.1,Genbank,gene,3329245,3331055,.,+,.,"ID=gene5776;Name=NCU04446;end_range=3331055,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04446;partial=true",NCU04446
CM002239.1,Genbank,gene,3331578,3335523,.,-,.,"ID=gene5777;Name=NCU04445;end_range=3335523,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04445;partial=true;start_range=.,3331578",NCU04445
CM002239.1,Genbank,gene,3337003,3344040,.,-,.,ID=gene5778;Name=NCU04444;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04444,NCU04444
CM002239.1,Genbank,gene,3344567,3346956,.,+,.,ID=gene5779;Name=NCU04443;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04443,NCU04443
CM002239.1,Genbank,gene,3346920,3349140,.,-,.,ID=gene5780;Name=NCU04442;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04442,NCU04442
CM002239.1,Genbank,gene,3351912,3355623,.,+,.,ID=gene5781;Name=NCU04440;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04440,NCU04440
CM002239.1,Genbank,gene,3356002,3358806,.,+,.,ID=gene5782;Name=NCU04439;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04439,NCU04439
CM002239.1,Genbank,gene,3360842,3361872,.,+,.,ID=gene5783;Name=NCU04438;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04438,NCU04438
CM002239.1,Genbank,gene,3362830,3365083,.,+,.,ID=gene5784;Name=NCU04437;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04437,NCU04437
CM002239.1,Genbank,gene,3366920,3368637,.,+,.,ID=gene5786;Name=NCU04436;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04436,NCU04436
CM002239.1,Genbank,gene,3368580,3370877,.,-,.,ID=gene5787;Name=NCU04435;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04435,NCU04435
CM002239.1,Genbank,gene,3381154,3381759,.,+,.,"ID=gene5789;Name=NCU04432;end_range=3381759,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04432;partial=true",NCU04432
CM002239.1,Genbank,gene,3383399,3385897,.,-,.,ID=gene5791;Name=NCU04431;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04431,NCU04431
CM002239.1,Genbank,gene,3387603,3390212,.,-,.,ID=gene5792;Name=NCU04430;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04430,NCU04430
CM002239.1,Genbank,gene,3391596,3394430,.,-,.,ID=gene5793;Name=NCU04429;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04429,NCU04429
CM002239.1,Genbank,gene,3395214,3398185,.,+,.,ID=gene5794;Name=NCU04428;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04428,NCU04428
CM002239.1,Genbank,gene,3398800,3402458,.,-,.,ID=gene5795;Name=NCU04427;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04427,NCU04427
CM002239.1,Genbank,gene,3406041,3410040,.,+,.,ID=gene5797;Name=NCU04425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04425,NCU04425
CM002239.1,Genbank,gene,3410234,3412317,.,-,.,"ID=gene5798;Name=NCU04424;end_range=3412317,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04424;partial=true;start_range=.,3410234",NCU04424
CM002239.1,Genbank,gene,3413531,3418298,.,-,.,ID=gene5800;Name=NCU04423;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04423,NCU04423
CM002239.1,Genbank,gene,3422259,3422962,.,+,.,"ID=gene5802;Name=NCU04420;end_range=3422962,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04420;partial=true;start_range=.,3422259",NCU04420
CM002239.1,Genbank,gene,3426578,3428813,.,+,.,ID=gene5805;Name=NCU04419;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04419,NCU04419
CM002239.1,Genbank,gene,3432035,3434327,.,-,.,ID=gene5806;Name=NCU04418;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04418,NCU04418
CM002239.1,Genbank,gene,3438824,3439956,.,+,.,"ID=gene5807;Name=NCU04417;end_range=3439956,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04417;partial=true;start_range=.,3438824",NCU04417
CM002239.1,Genbank,gene,3443524,3445545,.,+,.,ID=gene5808;Name=NCU04416;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04416,NCU04416
CM002239.1,Genbank,gene,3446601,3449474,.,-,.,ID=gene5809;Name=NCU04415;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04415,NCU04415
CM002239.1,Genbank,gene,3453318,3455168,.,-,.,ID=gene5811;Name=NCU04413;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04413,NCU04413
CM002239.1,Genbank,gene,3455383,3456869,.,-,.,ID=gene5812;Name=NCU04412;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04412,NCU04412
CM002239.1,Genbank,gene,3458701,3462188,.,-,.,ID=gene5814;Name=NCU04410;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04410,NCU04410
CM002239.1,Genbank,gene,3462976,3464673,.,+,.,ID=gene5815;Name=NCU04409;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04409,NCU04409
CM002239.1,Genbank,gene,3463308,3465253,.,-,.,ID=gene5816;Name=NCU04408;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04408,NCU04408
CM002239.1,Genbank,gene,3465493,3468122,.,+,.,ID=gene5817;Name=NCU04407;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04407,NCU04407
CM002239.1,Genbank,gene,3467337,3470393,.,-,.,ID=gene5818;Name=NCU04406;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04406,NCU04406
CM002239.1,Genbank,gene,3470990,3472501,.,-,.,ID=gene5819;Name=NCU04405;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04405,NCU04405
CM002239.1,Genbank,gene,3472755,3476554,.,+,.,ID=gene5820;Name=NCU04404;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04404,NCU04404
CM002239.1,Genbank,gene,3476611,3479191,.,-,.,ID=gene5821;Name=NCU04403;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04403,NCU04403
CM002239.1,Genbank,gene,3484755,3486036,.,+,.,ID=gene5825;Name=NCU04401;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04401,NCU04401
CM002239.1,Genbank,gene,3486723,3488507,.,-,.,"ID=gene5826;Name=NCU04400;end_range=3488507,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04400;partial=true;start_range=.,3486723",NCU04400
CM002239.1,Genbank,gene,3492720,3494173,.,+,.,ID=gene5829;Name=NCU04398;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04398,NCU04398
CM002239.1,Genbank,gene,3495637,3497711,.,-,.,"ID=gene5830;Name=NCU04397;end_range=3497711,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04397;partial=true;start_range=.,3495637",NCU04397
CM002239.1,Genbank,gene,3499421,3501593,.,+,.,"ID=gene5831;Name=NCU04396;end_range=3501593,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04396;partial=true;start_range=.,3499421",NCU04396
CM002239.1,Genbank,gene,3505045,3507378,.,+,.,"ID=gene5833;Name=NCU04394;end_range=3507378,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04394;partial=true;start_range=.,3505045",NCU04394
CM002239.1,Genbank,gene,3508055,3509026,.,+,.,"ID=gene5834;Name=NCU04393;end_range=3509026,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04393;partial=true;start_range=.,3508055",NCU04393
CM002239.1,Genbank,gene,3509458,3510813,.,-,.,"ID=gene5835;Name=NCU04392;end_range=3510813,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04392;partial=true",NCU04392
CM002239.1,Genbank,gene,3513120,3515597,.,-,.,"ID=gene5836;Name=NCU04391;end_range=3515597,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04391;partial=true",NCU04391
CM002239.1,Genbank,gene,3533262,3534784,.,+,.,ID=gene5839;Name=NCU04388;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04388,NCU04388
CM002239.1,Genbank,gene,3535810,3538238,.,+,.,ID=gene5841;Name=NCU04386;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04386,NCU04386
CM002239.1,Genbank,gene,3543168,3546335,.,-,.,"ID=gene5843;Name=NCU04384;end_range=3546335,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU04384;partial=true;start_range=.,3543168",NCU04384
