# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-38_ChIP_WT_K27me3_AbC_Rep_1
#
# total peaks = 634
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 198
# genome size = 41101437
# Total tags = 1393921.5
# Total tags in peaks = 555057.5
# Approximate IP efficiency = 39.82%
# tags per bp = 0.033883
# expected tags per peak = 5.082
# maximum tags considered per bp = 3.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 14.0
# number of putative peaks = 47287
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-43_ChIP_WT_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 84
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-38_ChIP_WT_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-38_ChIP_WT_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-43_ChIP_WT_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002239.1-9944	CM002239.1	570077	570272	+	165.0	195.000	15.000000	23.0	4.0	5.73	6.38e-11	1.12
CM002239.1-8617	CM002239.1	787075	787301	+	165.0	226.000	20.000000	23.0	4.5	5.15	4.83e-10	1.17
CM002239.1-10221	CM002239.1	5821644	5821880	+	165.0	236.000	14.500000	23.0	4.6	4.98	8.97e-10	1.04
CM002241.1-7263	CM002241.1	90604	90838	+	165.0	234.000	17.000000	23.0	5.3	4.37	1.01e-08	1.14
CM002242.1-2565	CM002242.1	3664522	3664672	+	165.0	150.000	23.000000	23.0	5.0	4.58	4.17e-09	1.02
CM002238.1-9825	CM002238.1	88552	88771	+	161.4	219.000	18.000000	22.5	5.0	4.48	1.93e-08	1.02
CM002240.1-4687	CM002240.1	6068250	6068439	+	161.4	189.000	19.500000	22.5	5.5	4.11	8.40e-08	1.02
CM002241.1-6789	CM002241.1	3486597	3486785	+	161.4	188.000	19.000000	22.5	4.0	5.68	2.93e-10	0.97
CM002242.1-3016	CM002242.1	391653	391864	+	161.4	211.000	19.000000	22.5	5.3	4.23	5.24e-08	1.05
CM002242.1-3455	CM002242.1	1591850	1592100	+	161.4	250.000	16.500000	22.5	5.2	4.35	3.21e-08	0.92
CM002236.1-2519	CM002236.1	398220	398407	+	157.8	187.000	21.000000	22.0	3.9	5.69	1.84e-10	1.23
CM002237.1-1963	CM002237.1	1719250	1719468	+	157.8	218.000	17.500000	22.0	4.4	5.04	1.67e-09	1.17
CM002238.1-9730	CM002238.1	179301	179518	+	157.8	217.000	18.500000	22.0	5.5	4.02	8.40e-08	1.40
CM002238.1-10756	CM002238.1	5008359	5008598	+	157.8	239.000	14.500000	22.0	4.7	4.71	5.46e-09	1.04
CM002239.1-10439	CM002239.1	5818446	5818677	+	157.8	231.000	14.000000	22.0	4.6	4.82	3.72e-09	1.06
CM002242.1-3350	CM002242.1	1602004	1602237	+	157.8	233.000	17.000000	22.0	4.5	4.87	3.06e-09	1.05
KI440766.1-115	KI440766.1	116676	116826	+	157.8	150.000	22.000000	22.0	5.2	4.22	3.79e-08	1.52
CM002236.1-2961	CM002236.1	329502	329695	+	154.2	193.000	17.000000	21.5	4.5	4.76	1.51e-08	1.11
CM002236.1-3450	CM002236.1	8868263	8868493	+	154.2	230.000	14.500000	21.5	3.0	7.14	1.26e-11	0.98
CM002238.1-10101	CM002238.1	4542898	4543091	+	154.2	193.000	17.000000	21.5	4.9	4.37	6.17e-08	1.33
CM002242.1-3608	CM002242.1	238934	239124	+	154.2	190.000	15.500000	21.5	4.7	4.61	2.60e-08	0.98
CM002238.1-9418	CM002238.1	16729	16916	+	150.7	187.000	20.000000	21.0	4.4	4.76	1.03e-08	1.05
CM002238.1-9100	CM002238.1	4831068	4831218	+	150.7	150.000	22.000000	21.0	4.8	4.36	4.40e-08	1.06
CM002238.1-9786	CM002238.1	4934675	4934863	+	150.7	188.000	18.500000	21.0	4.7	4.50	2.60e-08	1.10
CM002240.1-4606	CM002240.1	268002	268189	+	150.7	187.000	20.000000	21.0	4.8	4.41	3.70e-08	1.04
CM002242.1-4059	CM002242.1	4161239	4161465	+	150.7	226.000	14.000000	21.0	5.1	4.10	1.18e-07	0.99
CM002237.1-1797	CM002237.1	4039806	4039994	+	147.1	188.000	19.000000	20.5	4.3	4.75	3.45e-08	1.10
CM002237.1-1666	CM002237.1	4168061	4168211	+	147.1	150.000	20.500000	20.5	4.5	4.54	7.09e-08	1.07
CM002238.1-9367	CM002238.1	4517271	4517421	+	147.1	150.000	20.500000	20.5	4.5	4.54	7.09e-08	0.94
CM002239.1-8849	CM002239.1	678489	678694	+	147.1	205.000	19.000000	20.5	3.3	6.19	4.47e-10	1.01
CM002242.1-3383	CM002242.1	10402	10604	+	147.1	202.000	16.500000	20.5	3.9	5.31	5.79e-09	1.07
CM002236.1-3070	CM002236.1	9666306	9666499	+	143.5	193.000	16.500000	20.0	4.7	4.29	1.19e-07	1.13
CM002238.1-9896	CM002238.1	4963925	4964126	+	143.5	201.000	18.000000	20.0	4.4	4.53	4.97e-08	1.24
CM002239.1-8230	CM002239.1	114524	114674	+	143.5	150.000	21.500000	20.0	4.4	4.58	4.15e-08	1.04
CM002239.1-8621	CM002239.1	837921	838071	+	143.5	150.000	20.000000	20.0	4.3	4.69	2.86e-08	1.02
CM002239.1-8770	CM002239.1	5206963	5207154	+	143.5	191.000	19.500000	20.0	4.3	4.64	3.45e-08	0.95
CM002240.1-4731	CM002240.1	5943701	5943890	+	143.5	189.000	19.000000	20.0	4.7	4.24	1.40e-07	1.07
CM002241.1-7122	CM002241.1	171982	172169	+	143.5	187.000	17.500000	20.0	4.8	4.20	1.65e-07	1.02
CM002241.1-7792	CM002241.1	3756441	3756647	+	143.5	206.000	15.500000	20.0	4.6	4.38	8.44e-08	0.93
CM002236.1-3209	CM002236.1	313047	313238	+	139.9	191.000	15.500000	19.5	4.4	4.42	2.28e-07	0.99
CM002236.1-3149	CM002236.1	8864693	8864902	+	139.9	209.000	16.000000	19.5	4.4	4.42	2.28e-07	1.22
CM002238.1-9345	CM002238.1	340511	340661	+	139.9	150.000	20.500000	19.5	3.7	5.32	1.33e-08	1.43
CM002238.1-9772	CM002238.1	4713336	4713526	+	139.9	190.000	18.500000	19.5	3.3	5.89	2.72e-09	0.95
CM002239.1-9129	CM002239.1	5892617	5892812	+	139.9	195.000	18.000000	19.5	4.2	4.63	1.14e-07	1.06
CM002236.1-2721	CM002236.1	9775781	9775931	+	136.3	150.000	19.000000	19.0	4.2	4.56	9.50e-08	1.05
CM002238.1-10065	CM002238.1	87831	88031	+	136.3	200.000	17.000000	19.0	4.1	4.62	7.91e-08	1.00
CM002239.1-8892	CM002239.1	5892077	5892227	+	136.3	150.000	19.000000	19.0	4.4	4.30	2.28e-07	1.02
CM002241.1-7828	CM002241.1	4062796	4062987	+	136.3	191.000	15.500000	19.0	4.3	4.46	1.36e-07	1.22
CM002242.1-3036	CM002242.1	1031040	1031190	+	136.3	150.000	19.000000	19.0	4.4	4.35	1.92e-07	0.99
CM002242.1-3040	CM002242.1	1594040	1594190	+	136.3	150.000	19.000000	19.0	4.6	4.16	3.75e-07	1.05
CM002242.1-4060	CM002242.1	4163874	4164086	+	136.3	212.000	14.000000	19.0	3.5	5.49	5.50e-09	1.07
CM002242.1-3362	CM002242.1	4165231	4165424	+	136.3	193.000	17.000000	19.0	4.6	4.12	4.40e-07	1.01
CM002236.1-2773	CM002236.1	9021317	9021467	+	132.7	150.000	18.500000	18.5	4.1	4.55	3.11e-07	1.31
CM002237.1-1755	CM002237.1	1690020	1690170	+	132.7	150.000	19.500000	18.5	4.3	4.29	7.23e-07	1.10
CM002238.1-9668	CM002238.1	4944781	4944931	+	132.7	150.000	19.000000	18.5	4.4	4.19	9.96e-07	1.00
CM002239.1-8811	CM002239.1	303328	303478	+	132.7	150.000	19.000000	18.5	4.6	4.05	1.58e-06	1.17
CM002239.1-8985	CM002239.1	5808023	5808173	+	132.7	150.000	18.500000	18.5	4.5	4.10	1.36e-06	1.03
CM002241.1-8216	CM002241.1	86507	86707	+	132.7	200.000	14.000000	18.5	3.0	6.25	2.92e-09	1.00
CM002241.1-6808	CM002241.1	3783613	3783763	+	132.7	150.000	19.000000	18.5	4.2	4.44	4.39e-07	1.00
CM002241.1-6935	CM002241.1	3855288	3855438	+	132.7	150.000	18.500000	18.5	4.0	4.67	2.18e-07	1.17
CM002236.1-2796	CM002236.1	20112	20262	+	129.1	150.000	18.000000	18.0	4.3	4.17	7.23e-07	1.10
CM002237.1-1771	CM002237.1	50686	50836	+	129.1	150.000	19.000000	18.0	4.4	4.08	9.96e-07	1.10
CM002238.1-9731	CM002238.1	195144	195294	+	129.1	150.000	18.500000	18.0	3.9	4.66	1.51e-07	1.06
CM002239.1-10300	CM002239.1	270052	270239	+	129.1	187.000	14.000000	18.0	3.8	4.78	1.03e-07	1.07
CM002240.1-4827	CM002240.1	666339	666489	+	129.1	150.000	18.000000	18.0	4.0	4.48	2.61e-07	1.10
CM002240.1-4813	CM002240.1	6384071	6384221	+	129.1	150.000	18.500000	18.0	2.9	6.19	2.25e-09	0.95
CM002241.1-6448	CM002241.1	40478	40628	+	129.1	150.000	20.000000	18.0	4.3	4.22	6.14e-07	1.03
CM002242.1-3299	CM002242.1	13078	13271	+	129.1	193.000	17.000000	18.0	4.1	4.43	3.11e-07	1.07
CM002236.1-2819	CM002236.1	270493	270689	+	125.5	196.000	18.000000	17.5	4.3	4.06	3.06e-06	1.38
CM002238.1-9955	CM002238.1	330842	330992	+	125.5	150.000	17.500000	17.5	4.1	4.25	1.64e-06	1.24
CM002239.1-9032	CM002239.1	245308	245458	+	125.5	150.000	18.000000	17.5	4.3	4.10	2.63e-06	1.11
CM002239.1-9088	CM002239.1	801742	801892	+	125.5	150.000	18.000000	17.5	4.0	4.42	1.00e-06	1.04
CM002240.1-4860	CM002240.1	22912	23062	+	125.5	150.000	17.500000	17.5	4.3	4.06	3.06e-06	1.01
CM002240.1-4781	CM002240.1	1483763	1483913	+	125.5	150.000	18.500000	17.5	4.1	4.31	1.40e-06	1.19
CM002241.1-6870	CM002241.1	220531	220681	+	125.5	150.000	18.500000	17.5	3.8	4.65	5.00e-07	1.04
CM002241.1-7129	CM002241.1	227391	227541	+	125.5	150.000	17.500000	17.5	4.2	4.20	1.93e-06	1.15
CM002242.1-3014	CM002242.1	387098	387248	+	125.5	150.000	19.000000	17.5	4.3	4.06	3.06e-06	0.95
CM002242.1-4048	CM002242.1	3734283	3734479	+	125.5	196.000	14.000000	17.5	3.5	4.98	1.96e-07	1.22
CM002242.1-3192	CM002242.1	4083830	4083980	+	125.5	150.000	18.000000	17.5	4.0	4.36	1.19e-06	0.98
CM002236.1-2896	CM002236.1	332416	332566	+	122.0	150.000	17.500000	17.0	4.0	4.29	1.00e-06	0.98
CM002237.1-1948	CM002237.1	418106	418256	+	122.0	150.000	17.500000	17.0	3.4	4.98	1.31e-07	1.11
CM002238.1-9979	CM002238.1	1337704	1337854	+	122.0	150.000	17.500000	17.0	4.2	4.08	1.93e-06	1.07
CM002239.1-9377	CM002239.1	5100050	5100200	+	122.0	150.000	17.000000	17.0	4.2	4.08	1.93e-06	1.24
CM002239.1-9388	CM002239.1	5252404	5252554	+	122.0	150.000	17.000000	17.0	4.1	4.18	1.40e-06	1.07
CM002240.1-4749	CM002240.1	6127019	6127169	+	122.0	150.000	19.000000	17.0	4.0	4.24	1.19e-06	1.01
CM002241.1-7306	CM002241.1	426425	426575	+	122.0	150.000	17.000000	17.0	3.9	4.34	8.47e-07	1.01
CM002242.1-3322	CM002242.1	434963	435113	+	122.0	150.000	17.000000	17.0	3.8	4.52	5.00e-07	1.01
CM002242.1-3352	CM002242.1	3344071	3344221	+	122.0	150.000	17.000000	17.0	3.7	4.58	4.17e-07	1.70
CM002237.1-2035	CM002237.1	4165317	4165467	+	118.4	150.000	17.000000	16.5	3.8	4.33	2.71e-06	0.98
CM002238.1-10196	CM002238.1	311369	311519	+	118.4	150.000	16.500000	16.5	3.1	5.39	1.61e-07	1.01
CM002238.1-9984	CM002238.1	2746165	2746315	+	118.4	150.000	17.500000	16.5	3.9	4.22	3.74e-06	1.32
CM002238.1-10173	CM002238.1	5234039	5234189	+	118.4	150.000	17.000000	16.5	3.9	4.27	3.18e-06	0.92
CM002239.1-9309	CM002239.1	405249	405399	+	118.4	150.000	17.000000	16.5	3.5	4.70	9.60e-07	1.09
CM002239.1-9503	CM002239.1	843120	843270	+	118.4	150.000	16.500000	16.5	3.6	4.57	1.37e-06	1.05
CM002239.1-9402	CM002239.1	5937252	5937402	+	118.4	150.000	17.000000	16.5	3.5	4.70	9.60e-07	1.13
CM002241.1-7441	CM002241.1	285016	285166	+	118.4	150.000	16.500000	16.5	3.4	4.84	6.63e-07	0.92
CM002237.1-2098	CM002237.1	4299212	4299362	+	114.8	150.000	16.500000	16.0	3.7	4.37	1.63e-06	0.95
CM002237.1-1975	CM002237.1	4299800	4299950	+	114.8	150.000	17.500000	16.0	4.0	4.04	4.37e-06	1.01
CM002238.1-10874	CM002238.1	4547850	4548000	+	114.8	150.000	14.000000	16.0	3.7	4.31	1.94e-06	1.27
CM002239.1-9580	CM002239.1	245949	246099	+	114.8	150.000	16.000000	16.0	3.6	4.49	1.15e-06	0.98
CM002240.1-4861	CM002240.1	80279	80429	+	114.8	150.000	17.500000	16.0	3.5	4.62	7.99e-07	0.98
CM002241.1-7597	CM002241.1	397589	397739	+	114.8	150.000	16.000000	16.0	4.0	4.04	4.37e-06	1.01
CM002241.1-7610	CM002241.1	487251	487401	+	114.8	150.000	16.000000	16.0	3.3	4.83	4.51e-07	0.98
CM002242.1-3732	CM002242.1	681245	681432	+	114.8	187.000	15.000000	16.0	3.8	4.25	2.29e-06	1.12
CM002242.1-2877	CM002242.1	774218	774368	+	114.8	150.000	20.000000	16.0	3.4	4.76	5.48e-07	1.13
CM002242.1-3457	CM002242.1	3442062	3442212	+	114.8	150.000	16.500000	16.0	2.6	6.25	1.47e-08	1.22
CM002242.1-3461	CM002242.1	3665293	3665443	+	114.8	150.000	16.500000	16.0	3.6	4.49	1.15e-06	1.17
CM002242.1-3920	CM002242.1	4245070	4245220	+	114.8	150.000	14.500000	16.0	3.7	4.37	1.63e-06	0.98
CM002236.1-3063	CM002236.1	8869374	8869524	+	111.2	150.000	16.500000	15.5	3.4	4.54	3.15e-06	0.92
CM002237.1-2058	CM002237.1	95532	95682	+	111.2	150.000	16.500000	15.5	2.5	6.18	7.23e-08	1.19
CM002237.1-2201	CM002237.1	585347	585497	+	111.2	150.000	15.500000	15.5	2.9	5.42	3.72e-07	0.92
CM002238.1-10450	CM002238.1	4533233	4533383	+	111.2	150.000	15.500000	15.5	3.8	4.06	1.16e-05	1.02
CM002238.1-10387	CM002238.1	5205060	5205210	+	111.2	150.000	16.000000	15.5	3.9	4.01	1.34e-05	1.10
CM002239.1-9417	CM002239.1	73584	73734	+	111.2	150.000	16.500000	15.5	3.5	4.48	3.75e-06	0.99
CM002239.1-9746	CM002239.1	244042	244192	+	111.2	150.000	15.500000	15.5	3.8	4.06	1.16e-05	1.25
CM002239.1-9606	CM002239.1	477818	477968	+	111.2	150.000	16.000000	15.5	3.2	4.83	1.53e-06	0.92
CM002239.1-9666	CM002239.1	2998146	2998296	+	111.2	150.000	16.000000	15.5	3.5	4.41	4.44e-06	1.25
CM002239.1-9506	CM002239.1	5072222	5072372	+	111.2	150.000	16.500000	15.5	3.4	4.61	2.65e-06	1.06
CM002239.1-9698	CM002239.1	5822976	5823126	+	111.2	150.000	16.000000	15.5	2.8	5.52	2.99e-07	0.99
CM002240.1-5035	CM002240.1	544424	544574	+	111.2	150.000	16.000000	15.5	3.5	4.41	4.44e-06	1.25
CM002240.1-5148	CM002240.1	3064370	3064520	+	111.2	150.000	15.500000	15.5	3.8	4.12	9.92e-06	1.19
CM002240.1-5166	CM002240.1	6092635	6092785	+	111.2	150.000	15.500000	15.5	3.3	4.75	1.84e-06	0.99
CM002241.1-7815	CM002241.1	3912508	3912658	+	111.2	150.000	15.500000	15.5	3.4	4.61	2.65e-06	1.02
CM002242.1-3607	CM002242.1	228856	229006	+	111.2	150.000	15.500000	15.5	3.8	4.12	9.92e-06	1.25
CM002242.1-3330	CM002242.1	679406	679556	+	111.2	150.000	17.000000	15.5	3.8	4.06	1.16e-05	0.99
CM002242.1-3874	CM002242.1	1756955	1757105	+	111.2	150.000	14.500000	15.5	2.9	5.33	4.61e-07	1.36
CM002242.1-3466	CM002242.1	3761965	3762115	+	111.2	150.000	16.500000	15.5	3.4	4.54	3.15e-06	1.06
CM002242.1-3561	CM002242.1	4033861	4034011	+	111.2	150.000	16.000000	15.5	3.7	4.23	7.25e-06	1.02
CM002236.1-3317	CM002236.1	371698	371848	+	107.6	150.000	15.000000	15.0	3.1	4.90	8.55e-07	1.02
CM002236.1-3463	CM002236.1	9486228	9486378	+	107.6	150.000	14.500000	15.0	3.7	4.04	8.49e-06	1.51
CM002237.1-2179	CM002237.1	111516	111666	+	107.6	150.000	15.500000	15.0	3.5	4.27	4.44e-06	1.15
CM002237.1-2275	CM002237.1	591713	591863	+	107.6	150.000	15.000000	15.0	3.2	4.75	1.26e-06	1.10
CM002238.1-10243	CM002238.1	4936527	4936677	+	107.6	150.000	16.500000	15.0	3.0	5.07	5.69e-07	1.25
CM002238.1-10515	CM002238.1	5221855	5222005	+	107.6	150.000	15.500000	15.0	3.5	4.27	4.44e-06	1.10
CM002239.1-9908	CM002239.1	274181	274331	+	107.6	150.000	15.000000	15.0	3.5	4.27	4.44e-06	1.02
CM002239.1-9926	CM002239.1	426714	426864	+	107.6	150.000	15.000000	15.0	2.6	5.75	1.19e-07	1.10
CM002239.1-9773	CM002239.1	522219	522369	+	107.6	150.000	15.500000	15.0	3.4	4.40	3.15e-06	1.02
CM002239.1-9819	CM002239.1	842523	842673	+	107.6	150.000	15.500000	15.0	3.6	4.21	5.25e-06	1.19
CM002239.1-10029	CM002239.1	5806897	5807047	+	107.6	150.000	15.000000	15.0	2.4	6.23	4.30e-08	1.15
CM002240.1-5255	CM002240.1	6383045	6383195	+	107.6	150.000	15.000000	15.0	2.9	5.24	3.72e-07	0.99
CM002241.1-7297	CM002241.1	402386	402536	+	107.6	150.000	17.000000	15.0	3.5	4.27	4.44e-06	1.59
CM002241.1-7770	CM002241.1	3554178	3554328	+	107.6	150.000	15.500000	15.0	2.7	5.64	1.51e-07	0.95
CM002241.1-7978	CM002241.1	3904135	3904285	+	107.6	150.000	15.000000	15.0	2.1	7.29	5.60e-09	1.02
CM002241.1-7823	CM002241.1	3929228	3929378	+	107.6	150.000	15.500000	15.0	2.0	7.67	2.90e-09	1.02
CM002241.1-7824	CM002241.1	3945738	3945888	+	107.6	150.000	15.500000	15.0	2.6	5.75	1.19e-07	0.99
CM002242.1-3736	CM002242.1	891620	891770	+	107.6	150.000	15.000000	15.0	3.3	4.53	2.21e-06	1.10
CM002236.1-3180	CM002236.1	51670	51820	+	104.0	150.000	15.500000	14.5	3.4	4.31	1.20e-05	1.07
CM002236.1-3296	CM002236.1	180507	180657	+	104.0	150.000	15.000000	14.5	1.9	7.81	1.18e-08	0.96
CM002236.1-3443	CM002236.1	6516855	6517005	+	104.0	150.000	14.500000	14.5	3.2	4.52	7.26e-06	1.03
CM002236.1-3444	CM002236.1	8722067	8722217	+	104.0	150.000	14.500000	14.5	3.3	4.38	1.02e-05	1.17
CM002236.1-3462	CM002236.1	8908733	8908883	+	104.0	150.000	14.500000	14.5	3.3	4.45	8.61e-06	1.22
CM002237.1-2367	CM002237.1	1712976	1713126	+	104.0	150.000	14.500000	14.5	3.1	4.66	5.10e-06	1.07
CM002237.1-2227	CM002237.1	4300629	4300779	+	104.0	150.000	15.500000	14.5	3.2	4.59	6.10e-06	1.07
CM002238.1-10686	CM002238.1	581684	581834	+	104.0	150.000	14.500000	14.5	2.8	5.16	1.62e-06	1.34
CM002238.1-10741	CM002238.1	4942946	4943096	+	104.0	150.000	14.500000	14.5	3.5	4.13	1.93e-05	1.03
CM002238.1-10771	CM002238.1	5126362	5126512	+	104.0	150.000	14.500000	14.5	3.6	4.07	2.25e-05	0.99
CM002239.1-10086	CM002239.1	242005	242155	+	104.0	150.000	14.500000	14.5	2.4	6.02	2.71e-07	0.92
CM002239.1-9625	CM002239.1	602464	602614	+	104.0	150.000	16.000000	14.5	3.5	4.13	1.93e-05	1.07
CM002240.1-5190	CM002240.1	549038	549188	+	104.0	150.000	15.000000	14.5	2.8	5.16	1.62e-06	1.03
CM002241.1-8072	CM002241.1	406588	406738	+	104.0	150.000	14.500000	14.5	3.1	4.66	5.10e-06	0.92
CM002241.1-7912	CM002241.1	3370463	3370613	+	104.0	150.000	15.000000	14.5	3.1	4.66	5.10e-06	0.99
CM002241.1-7803	CM002241.1	3820318	3820468	+	104.0	150.000	15.500000	14.5	3.5	4.19	1.65e-05	1.12
CM002241.1-7977	CM002241.1	3903435	3903585	+	104.0	150.000	15.000000	14.5	2.7	5.45	8.60e-07	0.96
CM002241.1-7674	CM002241.1	4117525	4117675	+	104.0	150.000	16.000000	14.5	3.6	4.07	2.25e-05	1.22
CM002242.1-3703	CM002242.1	158748	158898	+	104.0	150.000	15.000000	14.5	3.0	4.90	2.93e-06	0.92
CM002242.1-3606	CM002242.1	167468	167618	+	104.0	150.000	15.500000	14.5	2.5	5.90	3.45e-07	1.17
CM002242.1-3828	CM002242.1	310027	310177	+	104.0	150.000	14.500000	14.5	2.2	6.57	9.64e-08	0.92
CM002242.1-3841	CM002242.1	659027	659177	+	104.0	150.000	14.500000	14.5	3.3	4.38	1.02e-05	1.28
CM002242.1-3740	CM002242.1	959018	959168	+	104.0	150.000	15.000000	14.5	2.6	5.56	6.90e-07	0.99
CM002236.1-3511	CM002236.1	62879	63029	+	100.4	150.000	14.000000	14.0	3.2	4.36	7.26e-06	0.96
CM002236.1-3545	CM002236.1	307658	307808	+	100.4	150.000	14.000000	14.0	3.2	4.43	6.10e-06	1.17
CM002236.1-3564	CM002236.1	480650	480800	+	100.4	150.000	14.000000	14.0	2.9	4.81	2.41e-06	1.03
CM002236.1-3258	CM002236.1	9683489	9683639	+	100.4	150.000	15.500000	14.0	2.7	5.26	8.60e-07	1.07
CM002237.1-2448	CM002237.1	583658	583808	+	100.4	150.000	14.000000	14.0	3.4	4.10	1.41e-05	1.03
CM002237.1-2460	CM002237.1	1691593	1691743	+	100.4	150.000	14.000000	14.0	3.3	4.23	1.02e-05	1.22
CM002237.1-2504	CM002237.1	4308134	4308284	+	100.4	150.000	14.000000	14.0	1.4	9.97	3.62e-10	1.34
CM002238.1-10797	CM002238.1	110775	110925	+	100.4	150.000	14.000000	14.0	2.0	6.98	3.06e-08	1.12
CM002238.1-10920	CM002238.1	5007101	5007251	+	100.4	150.000	14.000000	14.0	2.5	5.58	4.37e-07	1.07
CM002238.1-10927	CM002238.1	5040906	5041056	+	100.4	150.000	14.000000	14.0	3.5	4.04	1.65e-05	1.12
CM002238.1-10951	CM002238.1	5222626	5222776	+	100.4	150.000	14.000000	14.0	2.8	5.07	1.32e-06	0.96
CM002239.1-9907	CM002239.1	273482	273632	+	100.4	150.000	15.000000	14.0	3.5	4.04	1.65e-05	1.03
CM002239.1-9990	CM002239.1	803380	803530	+	100.4	150.000	15.000000	14.0	2.5	5.58	4.37e-07	0.96
CM002239.1-10222	CM002239.1	5824490	5824640	+	100.4	150.000	14.500000	14.0	3.0	4.65	3.54e-06	1.03
CM002240.1-5296	CM002240.1	4559087	4559237	+	100.4	150.000	14.500000	14.0	2.8	5.07	1.32e-06	1.34
CM002241.1-8060	CM002241.1	260281	260431	+	100.4	150.000	14.500000	14.0	3.0	4.73	2.93e-06	1.28
CM002241.1-8181	CM002241.1	3930736	3930886	+	100.4	150.000	14.500000	14.0	2.5	5.58	4.37e-07	0.96
CM002241.1-8185	CM002241.1	4062245	4062395	+	100.4	150.000	14.500000	14.0	2.7	5.17	1.07e-06	1.07
CM002242.1-3798	CM002242.1	19760	19910	+	100.4	150.000	14.500000	14.0	3.4	4.16	1.20e-05	1.03
CM002242.1-3759	CM002242.1	3514248	3514398	+	100.4	150.000	15.000000	14.0	3.1	4.57	4.26e-06	1.12
CM002242.1-3661	CM002242.1	3673967	3674117	+	100.4	150.000	15.500000	14.0	3.0	4.65	3.54e-06	1.07
CM002236.1-3503	CM002236.1	50019	50169	+	96.8	150.000	14.000000	13.5	2.2	6.26	4.81e-07	0.93
CM002236.1-3554	CM002236.1	364535	364685	+	96.8	150.000	14.000000	13.5	3.3	4.08	4.39e-05	1.14
CM002236.1-3585	CM002236.1	3282748	3282898	+	96.8	150.000	14.000000	13.5	2.7	5.08	4.60e-06	1.00
CM002237.1-2462	CM002237.1	1704518	1704668	+	96.8	150.000	14.000000	13.5	3.0	4.48	1.67e-05	0.96
CM002237.1-2368	CM002237.1	1713597	1713747	+	96.8	150.000	14.500000	13.5	2.9	4.64	1.18e-05	1.14
CM002238.1-10875	CM002238.1	4557167	4557317	+	96.8	150.000	14.000000	13.5	2.2	6.12	6.19e-07	1.25
CM002238.1-10586	CM002238.1	4697826	4697976	+	96.8	150.000	15.000000	13.5	3.1	4.34	2.34e-05	0.96
CM002238.1-10758	CM002238.1	5010874	5011024	+	96.8	150.000	14.500000	13.5	2.6	5.17	3.76e-06	1.00
CM002238.1-10759	CM002238.1	5012383	5012533	+	96.8	150.000	14.500000	13.5	3.1	4.41	1.98e-05	0.93
CM002239.1-10373	CM002239.1	788017	788167	+	96.8	150.000	14.000000	13.5	3.3	4.08	4.39e-05	1.14
CM002239.1-10180	CM002239.1	1267548	1267698	+	96.8	150.000	14.500000	13.5	3.1	4.34	2.34e-05	0.93
CM002240.1-5396	CM002240.1	1464275	1464425	+	96.8	150.000	14.000000	13.5	3.0	4.56	1.41e-05	1.56
CM002240.1-5214	CM002240.1	1632921	1633071	+	96.8	150.000	15.000000	13.5	1.5	8.97	8.12e-09	1.39
CM002240.1-5298	CM002240.1	5610189	5610339	+	96.8	150.000	14.500000	13.5	2.9	4.64	1.18e-05	1.39
CM002240.1-5226	CM002240.1	5968327	5968477	+	96.8	150.000	15.000000	13.5	2.7	4.98	5.60e-06	1.04
CM002241.1-8021	CM002241.1	84723	84873	+	96.8	150.000	14.500000	13.5	2.8	4.80	8.20e-06	0.96
CM002241.1-8123	CM002241.1	3555342	3555492	+	96.8	150.000	14.500000	13.5	2.9	4.64	1.18e-05	0.96
CM002241.1-8373	CM002241.1	3918509	3918659	+	96.8	150.000	14.000000	13.5	3.1	4.41	1.98e-05	0.93
CM002241.1-7987	CM002241.1	4053605	4053755	+	96.8	150.000	15.000000	13.5	2.6	5.28	3.06e-06	1.19
CM002241.1-8392	CM002241.1	4131910	4132060	+	96.8	150.000	14.000000	13.5	2.9	4.72	9.85e-06	1.09
CM002242.1-3689	CM002242.1	23338	23488	+	96.8	150.000	15.000000	13.5	3.3	4.14	3.77e-05	1.14
CM002242.1-3690	CM002242.1	40170	40320	+	96.8	150.000	15.000000	13.5	2.9	4.64	1.18e-05	1.19
