# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-37_ChIP_set-7_K27me3_AM_Rep_2
#
# total peaks = 922
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 150
# genome size = 41233532
# Total tags = 434833.5
# Total tags in peaks = 11013.5
# Approximate IP efficiency = 2.53%
# tags per bp = 0.010284
# expected tags per peak = 1.543
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 8.0
# number of putative peaks = 6323
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-47_ChIP_set-7_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 17
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-37_ChIP_set-7_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-37_ChIP_set-7_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-47_ChIP_set-7_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002237.1-162	CM002237.1	2852965	2853115	+	241.5	150.000	10.000000	10.5	2.0	5.22	4.84e-05	0.97
CM002237.1-130	CM002237.1	3371521	3371671	+	241.5	150.000	10.500000	10.5	1.4	7.25	3.03e-06	0.92
CM002237.1-131	CM002237.1	3604024	3604174	+	241.5	150.000	10.500000	10.5	1.5	6.95	4.37e-06	0.92
CM002237.1-98	CM002237.1	3685743	3685893	+	241.5	150.000	11.000000	10.5	1.6	6.42	8.64e-06	0.92
CM002237.1-146	CM002237.1	3706620	3706770	+	241.5	150.000	10.500000	10.5	2.0	5.22	4.84e-05	0.92
CM002237.1-191	CM002237.1	4139536	4139686	+	241.5	150.000	10.000000	10.5	1.8	5.91	1.73e-05	1.02
CM002238.1-204	CM002238.1	436806	436996	+	241.5	190.000	9.000000	10.5	2.2	4.81	9.42e-05	1.12
CM002238.1-66	CM002238.1	857694	857844	+	241.5	150.000	11.000000	10.5	2.1	4.92	7.91e-05	0.92
CM002238.1-85	CM002238.1	1386921	1387071	+	241.5	150.000	10.500000	10.5	1.7	6.18	1.19e-05	0.92
CM002238.1-73	CM002238.1	2233897	2234047	+	241.5	150.000	11.000000	10.5	1.4	7.49	2.28e-06	0.92
CM002238.1-178	CM002238.1	4530159	4530309	+	241.5	150.000	9.500000	10.5	1.5	7.17	3.33e-06	1.02
CM002238.1-134	CM002238.1	5072911	5073061	+	241.5	150.000	10.000000	10.5	1.9	5.43	3.50e-05	0.97
CM002239.1-133	CM002239.1	131835	131985	+	241.5	150.000	9.500000	10.5	1.5	6.81	5.21e-06	1.02
CM002239.1-312	CM002239.1	1013656	1013806	+	241.5	150.000	8.500000	10.5	1.9	5.39	3.74e-05	1.14
CM002239.1-139	CM002239.1	1074359	1074552	+	241.5	193.000	9.500000	10.5	1.4	7.49	2.28e-06	0.92
CM002239.1-142	CM002239.1	1419383	1419533	+	241.5	150.000	9.500000	10.5	1.7	6.18	1.19e-05	1.02
CM002239.1-488	CM002239.1	2037503	2037706	+	241.5	203.000	8.000000	10.5	1.7	6.36	9.36e-06	0.97
CM002239.1-69	CM002239.1	3082608	3082758	+	241.5	150.000	10.500000	10.5	1.9	5.57	2.85e-05	0.97
CM002239.1-55	CM002239.1	5324269	5324419	+	241.5	150.000	11.000000	10.5	1.9	5.66	2.48e-05	0.92
CM002240.1-80	CM002240.1	909762	909912	+	241.5	150.000	10.500000	10.5	1.1	9.91	1.88e-07	0.92
CM002240.1-167	CM002240.1	1167647	1167797	+	241.5	150.000	9.500000	10.5	1.5	7.17	3.33e-06	1.08
CM002240.1-121	CM002240.1	1211905	1212055	+	241.5	150.000	10.000000	10.5	2.2	4.88	8.38e-05	0.97
CM002240.1-61	CM002240.1	2688098	2688290	+	241.5	192.000	11.000000	10.5	1.2	8.53	7.22e-07	0.97
CM002240.1-511	CM002240.1	4163446	4163643	+	241.5	197.000	8.000000	10.5	1.8	5.81	2.01e-05	0.98
CM002240.1-198	CM002240.1	6006890	6007040	+	241.5	150.000	9.500000	10.5	1.6	6.67	6.19e-06	1.14
CM002240.1-284	CM002240.1	6011699	6011849	+	241.5	150.000	9.000000	10.5	1.2	8.87	5.11e-07	1.14
CM002240.1-71	CM002240.1	6140567	6140717	+	241.5	150.000	11.000000	10.5	1.8	5.91	1.73e-05	0.92
CM002240.1-413	CM002240.1	6182375	6182568	+	241.5	193.000	8.500000	10.5	1.6	6.54	7.33e-06	1.04
CM002241.1-96	CM002241.1	1821178	1821328	+	241.5	150.000	10.000000	10.5	1.5	6.95	4.37e-06	1.02
CM002241.1-54	CM002241.1	1849091	1849241	+	241.5	150.000	11.000000	10.5	1.7	6.13	1.28e-05	0.92
CM002241.1-271	CM002241.1	2729664	2729814	+	241.5	150.000	8.500000	10.5	1.5	6.95	4.37e-06	1.14
CM002241.1-147	CM002241.1	2800232	2800382	+	241.5	150.000	9.500000	10.5	1.5	6.88	4.78e-06	1.02
CM002241.1-284	CM002241.1	2847302	2847501	+	241.5	199.000	8.500000	10.5	2.0	5.35	3.99e-05	1.10
CM002241.1-79	CM002241.1	2871609	2871759	+	241.5	150.000	10.500000	10.5	1.5	6.81	5.21e-06	1.02
CM002241.1-305	CM002241.1	3070383	3070570	+	241.5	187.000	8.500000	10.5	1.7	6.36	9.36e-06	0.92
CM002241.1-61	CM002241.1	3412917	3413067	+	241.5	150.000	11.000000	10.5	2.0	5.27	4.54e-05	0.92
CM002241.1-328	CM002241.1	4188557	4188746	+	241.5	189.000	8.500000	10.5	1.6	6.42	8.64e-06	0.97
CM002241.1-330	CM002241.1	4192389	4192539	+	241.5	150.000	8.500000	10.5	2.1	5.11	5.84e-05	1.21
CM002242.1-89	CM002242.1	891081	891231	+	241.5	150.000	10.500000	10.5	2.1	5.03	6.61e-05	0.92
CM002242.1-414	CM002242.1	1025505	1025695	+	241.5	190.000	8.000000	10.5	1.3	8.22	1.01e-06	1.29
CM002242.1-90	CM002242.1	1129475	1129625	+	241.5	150.000	10.500000	10.5	1.6	6.61	6.74e-06	0.92
CM002242.1-162	CM002242.1	1140747	1140897	+	241.5	150.000	9.500000	10.5	1.9	5.39	3.74e-05	1.02
CM002242.1-92	CM002242.1	1332008	1332158	+	241.5	150.000	10.500000	10.5	1.7	6.30	1.01e-05	1.02
CM002242.1-96	CM002242.1	1768548	1768698	+	241.5	150.000	10.500000	10.5	2.1	5.03	6.61e-05	0.92
CM002242.1-99	CM002242.1	2466552	2466702	+	241.5	150.000	10.500000	10.5	1.5	6.95	4.37e-06	0.92
CM002242.1-80	CM002242.1	3424638	3424788	+	241.5	150.000	11.000000	10.5	1.9	5.62	2.66e-05	0.97
CM002242.1-103	CM002242.1	3685461	3685611	+	241.5	150.000	10.500000	10.5	1.8	5.96	1.61e-05	0.92
CM002242.1-266	CM002242.1	4236928	4237078	+	241.5	150.000	9.000000	10.5	1.7	6.02	1.49e-05	1.08
KI440765.1-197	KI440765.1	17138	17288	+	241.5	150.000	10.500000	10.5	1.9	5.57	2.85e-05	0.92
KI440765.1-303	KI440765.1	161024	161226	+	241.5	202.000	8.000000	10.5	1.3	8.02	1.24e-06	0.98
KI440765.1-203	KI440765.1	168042	168192	+	241.5	150.000	10.500000	10.5	1.6	6.74	5.69e-06	0.92
KI440767.1-18	KI440767.1	86666	86816	+	241.5	150.000	10.000000	10.5	1.9	5.48	3.27e-05	0.97
KI440768.1-9	KI440768.1	23402	23552	+	241.5	150.000	8.500000	10.5	1.7	6.24	1.10e-05	1.14
KI440772.1-3	KI440772.1	8181	8331	+	241.5	150.000	10.500000	10.5	2.2	4.85	8.89e-05	0.97
KI440774.1-4	KI440774.1	3371	3562	+	241.5	191.000	9.000000	10.5	1.5	6.81	5.21e-06	0.92
CM002236.1-143	CM002236.1	205791	205941	+	230.0	150.000	10.500000	10.0	1.5	6.55	4.78e-06	0.97
CM002236.1-266	CM002236.1	270963	271113	+	230.0	150.000	9.500000	10.0	1.9	5.39	2.48e-05	1.02
CM002236.1-267	CM002236.1	272609	272759	+	230.0	150.000	9.500000	10.0	2.0	4.98	4.84e-05	1.02
CM002236.1-205	CM002236.1	880283	880433	+	230.0	150.000	10.000000	10.0	1.7	5.94	1.10e-05	1.08
CM002236.1-769	CM002236.1	1682841	1682991	+	230.0	150.000	8.000000	10.0	1.2	8.67	4.03e-07	1.21
CM002236.1-155	CM002236.1	3478133	3478283	+	230.0	150.000	10.500000	10.0	1.9	5.35	2.66e-05	1.02
CM002236.1-156	CM002236.1	3555234	3555384	+	230.0	150.000	10.500000	10.0	1.7	5.73	1.49e-05	0.97
CM002236.1-292	CM002236.1	3700650	3700800	+	230.0	150.000	9.500000	10.0	2.0	5.01	4.54e-05	1.02
CM002236.1-160	CM002236.1	3790214	3790364	+	230.0	150.000	10.500000	10.0	1.5	6.76	3.65e-06	1.08
CM002236.1-296	CM002236.1	4010248	4010440	+	230.0	192.000	9.500000	10.0	2.0	4.94	5.16e-05	0.92
CM002236.1-219	CM002236.1	4043968	4044118	+	230.0	150.000	10.000000	10.0	1.6	6.29	6.74e-06	1.02
CM002236.1-221	CM002236.1	4064864	4065014	+	230.0	150.000	10.000000	10.0	1.5	6.62	4.37e-06	0.97
CM002236.1-225	CM002236.1	4184896	4185046	+	230.0	150.000	10.000000	10.0	1.5	6.69	4.00e-06	1.02
CM002236.1-126	CM002236.1	4534573	4534723	+	230.0	150.000	11.000000	10.0	1.9	5.18	3.50e-05	0.97
CM002236.1-234	CM002236.1	5768161	5768311	+	230.0	150.000	10.000000	10.0	2.1	4.72	7.45e-05	1.02
CM002236.1-241	CM002236.1	5965393	5965543	+	230.0	150.000	10.000000	10.0	2.0	4.90	5.49e-05	0.97
CM002236.1-242	CM002236.1	6251671	6251821	+	230.0	150.000	10.000000	10.0	2.0	4.98	4.84e-05	0.97
CM002236.1-136	CM002236.1	6315242	6315392	+	230.0	150.000	11.000000	10.0	2.1	4.79	6.61e-05	0.97
CM002236.1-247	CM002236.1	8228679	8228829	+	230.0	150.000	10.000000	10.0	2.0	4.94	5.16e-05	1.02
CM002236.1-492	CM002236.1	8241019	8241169	+	230.0	150.000	9.000000	10.0	2.0	4.90	5.49e-05	1.08
CM002236.1-1003	CM002236.1	9315349	9315499	+	230.0	150.000	8.000000	10.0	1.9	5.26	3.05e-05	1.21
CM002236.1-348	CM002236.1	9317922	9318072	+	230.0	150.000	9.500000	10.0	2.2	4.55	9.97e-05	0.97
CM002236.1-1007	CM002236.1	9330209	9330359	+	230.0	150.000	8.000000	10.0	2.2	4.65	8.38e-05	1.21
CM002236.1-725	CM002236.1	9723936	9724128	+	230.0	192.000	8.500000	10.0	2.0	5.09	3.99e-05	1.10
CM002236.1-514	CM002236.1	9732246	9732396	+	230.0	150.000	9.000000	10.0	1.8	5.44	2.31e-05	1.08
CM002237.1-198	CM002237.1	120036	120186	+	230.0	150.000	9.500000	10.0	1.4	7.29	1.87e-06	1.08
CM002237.1-152	CM002237.1	685374	685524	+	230.0	150.000	10.000000	10.0	1.9	5.39	2.48e-05	1.02
CM002237.1-375	CM002237.1	1072559	1072709	+	230.0	150.000	8.500000	10.0	2.2	4.65	8.38e-05	1.14
CM002237.1-155	CM002237.1	1140201	1140391	+	230.0	190.000	10.000000	10.0	2.0	5.05	4.26e-05	0.97
CM002237.1-208	CM002237.1	1273022	1273172	+	230.0	150.000	9.500000	10.0	1.6	6.17	7.96e-06	1.14
CM002237.1-117	CM002237.1	1998627	1998777	+	230.0	150.000	10.500000	10.0	2.1	4.83	6.21e-05	0.97
CM002237.1-213	CM002237.1	2001734	2001884	+	230.0	150.000	9.500000	10.0	1.6	6.29	6.74e-06	1.14
CM002237.1-120	CM002237.1	2139480	2139630	+	230.0	150.000	10.500000	10.0	1.9	5.26	3.05e-05	0.97
CM002237.1-256	CM002237.1	3906912	3907062	+	230.0	150.000	9.500000	10.0	2.1	4.72	7.45e-05	1.08
CM002237.1-264	CM002237.1	4249818	4249968	+	230.0	150.000	9.500000	10.0	1.7	6.06	9.36e-06	1.02
CM002237.1-196	CM002237.1	4357492	4357642	+	230.0	150.000	10.000000	10.0	2.2	4.62	8.89e-05	0.97
CM002238.1-192	CM002238.1	77714	77864	+	230.0	150.000	9.000000	10.0	1.8	5.44	2.31e-05	1.14
CM002238.1-194	CM002238.1	140692	140842	+	230.0	150.000	9.000000	10.0	1.5	6.55	4.78e-06	1.08
CM002238.1-80	CM002238.1	440564	440714	+	230.0	150.000	10.500000	10.0	1.7	6.00	1.01e-05	0.97
CM002238.1-286	CM002238.1	890565	890715	+	230.0	150.000	8.500000	10.0	1.9	5.30	2.85e-05	0.97
CM002238.1-208	CM002238.1	915926	916076	+	230.0	150.000	9.000000	10.0	1.7	5.89	1.19e-05	1.08
CM002238.1-227	CM002238.1	1744844	1744994	+	230.0	150.000	9.000000	10.0	1.7	5.78	1.38e-05	1.08
CM002238.1-93	CM002238.1	2202861	2203011	+	230.0	150.000	10.500000	10.0	1.7	5.78	1.38e-05	0.97
CM002238.1-126	CM002238.1	2429714	2429864	+	230.0	150.000	10.000000	10.0	1.8	5.68	1.61e-05	0.97
CM002238.1-128	CM002238.1	2762043	2762193	+	230.0	150.000	10.000000	10.0	1.9	5.18	3.50e-05	0.97
CM002238.1-248	CM002238.1	4844404	4844554	+	230.0	150.000	9.000000	10.0	1.3	7.64	1.24e-06	1.08
CM002239.1-137	CM002239.1	845236	845386	+	230.0	150.000	9.500000	10.0	2.2	4.65	8.38e-05	1.02
CM002239.1-87	CM002239.1	914989	915139	+	230.0	150.000	10.000000	10.0	1.9	5.18	3.50e-05	0.97
CM002239.1-141	CM002239.1	1129938	1130088	+	230.0	150.000	9.500000	10.0	2.0	5.05	4.26e-05	1.02
CM002239.1-60	CM002239.1	1131047	1131197	+	230.0	150.000	10.500000	10.0	1.6	6.11	8.64e-06	0.97
CM002239.1-91	CM002239.1	1895241	1895391	+	230.0	150.000	10.000000	10.0	2.0	4.98	4.84e-05	1.14
CM002239.1-92	CM002239.1	1902327	1902477	+	230.0	150.000	10.000000	10.0	1.9	5.22	3.27e-05	0.97
CM002239.1-43	CM002239.1	1908011	1908161	+	230.0	150.000	11.000000	10.0	1.5	6.83	3.33e-06	0.97
CM002239.1-370	CM002239.1	3764699	3764849	+	230.0	150.000	8.500000	10.0	1.0	10.19	8.57e-08	1.14
CM002239.1-255	CM002239.1	4233251	4233401	+	230.0	150.000	9.000000	10.0	1.9	5.22	3.27e-05	1.08
CM002239.1-555	CM002239.1	4264350	4264500	+	230.0	150.000	8.000000	10.0	1.9	5.13	3.74e-05	1.21
CM002239.1-185	CM002239.1	5209679	5209829	+	230.0	150.000	9.500000	10.0	1.6	6.11	8.64e-06	1.02
CM002239.1-127	CM002239.1	5877986	5878136	+	230.0	150.000	10.000000	10.0	2.0	4.90	5.49e-05	0.97
CM002239.1-82	CM002239.1	5982898	5983048	+	230.0	150.000	10.500000	10.0	1.5	6.48	5.21e-06	0.97
CM002239.1-193	CM002239.1	5995666	5995816	+	230.0	150.000	9.500000	10.0	1.1	9.30	2.15e-07	1.02
CM002240.1-107	CM002240.1	501913	502063	+	230.0	150.000	10.000000	10.0	1.6	6.17	7.96e-06	0.97
CM002240.1-218	CM002240.1	782487	782637	+	230.0	150.000	9.000000	10.0	1.5	6.76	3.65e-06	1.08
CM002240.1-161	CM002240.1	993989	994139	+	230.0	150.000	9.500000	10.0	1.5	6.83	3.33e-06	1.08
CM002240.1-83	CM002240.1	1206804	1206954	+	230.0	150.000	10.500000	10.0	1.6	6.11	8.64e-06	0.97
CM002240.1-235	CM002240.1	2594770	2594957	+	230.0	187.000	9.000000	10.0	0.9	10.70	5.51e-08	0.92
CM002240.1-134	CM002240.1	4240355	4240505	+	230.0	150.000	10.000000	10.0	1.3	7.64	1.24e-06	1.08
CM002240.1-255	CM002240.1	4464999	4465149	+	230.0	150.000	9.000000	10.0	2.1	4.86	5.84e-05	1.08
CM002240.1-259	CM002240.1	4514315	4514465	+	230.0	150.000	9.000000	10.0	1.4	7.38	1.69e-06	1.08
CM002240.1-69	CM002240.1	5696760	5696910	+	230.0	150.000	11.000000	10.0	2.2	4.58	9.42e-05	0.97
CM002240.1-541	CM002240.1	5707341	5707491	+	230.0	150.000	8.000000	10.0	2.2	4.58	9.42e-05	1.21
CM002240.1-96	CM002240.1	5895569	5895719	+	230.0	150.000	10.500000	10.0	2.0	4.94	5.16e-05	0.97
CM002240.1-142	CM002240.1	6012895	6013045	+	230.0	150.000	10.000000	10.0	1.5	6.69	4.00e-06	0.97
CM002240.1-286	CM002240.1	6149676	6149864	+	230.0	188.000	9.000000	10.0	1.4	6.90	3.03e-06	0.97
CM002241.1-88	CM002241.1	437831	437981	+	230.0	150.000	10.000000	10.0	1.8	5.58	1.87e-05	0.97
CM002241.1-76	CM002241.1	1798981	1799131	+	230.0	150.000	10.500000	10.0	1.9	5.26	3.05e-05	0.97
CM002241.1-40	CM002241.1	1955769	1955919	+	230.0	150.000	11.500000	10.0	1.0	9.87	1.25e-07	0.97
CM002241.1-41	CM002241.1	1983699	1983849	+	230.0	150.000	11.500000	10.0	2.0	4.94	5.16e-05	0.97
CM002241.1-103	CM002241.1	2740538	2740688	+	230.0	150.000	10.000000	10.0	0.9	11.07	4.05e-08	0.97
CM002241.1-146	CM002241.1	2792365	2792515	+	230.0	150.000	9.500000	10.0	1.6	6.11	8.64e-06	1.02
CM002241.1-148	CM002241.1	2804586	2804736	+	230.0	150.000	9.500000	10.0	1.3	7.64	1.24e-06	1.02
CM002241.1-80	CM002241.1	2883060	2883210	+	230.0	150.000	10.500000	10.0	1.7	5.73	1.49e-05	0.97
CM002241.1-156	CM002241.1	2951817	2951967	+	230.0	150.000	9.500000	10.0	1.8	5.63	1.73e-05	1.02
CM002241.1-83	CM002241.1	2961371	2961521	+	230.0	150.000	10.500000	10.0	1.6	6.17	7.96e-06	0.97
CM002241.1-111	CM002241.1	3407600	3407750	+	230.0	150.000	10.000000	10.0	2.1	4.72	7.45e-05	0.97
CM002241.1-114	CM002241.1	4177310	4177497	+	230.0	187.000	10.000000	10.0	1.8	5.68	1.61e-05	0.97
CM002241.1-117	CM002241.1	4216087	4216237	+	230.0	150.000	10.000000	10.0	1.6	6.23	7.33e-06	0.97
CM002241.1-118	CM002241.1	4217983	4218133	+	230.0	150.000	10.000000	10.0	2.0	4.94	5.16e-05	0.97
CM002242.1-114	CM002242.1	149283	149433	+	230.0	150.000	10.000000	10.0	2.2	4.58	9.42e-05	0.97
CM002242.1-283	CM002242.1	192601	192751	+	230.0	150.000	8.500000	10.0	2.0	5.09	3.99e-05	1.21
CM002242.1-87	CM002242.1	516822	516972	+	230.0	150.000	10.500000	10.0	1.8	5.63	1.73e-05	0.97
CM002242.1-302	CM002242.1	892207	892357	+	230.0	150.000	8.500000	10.0	1.5	6.48	5.21e-06	1.14
CM002242.1-161	CM002242.1	1130712	1130862	+	230.0	150.000	9.500000	10.0	2.2	4.55	9.97e-05	1.14
CM002242.1-174	CM002242.1	1829593	1829743	+	230.0	150.000	9.500000	10.0	1.8	5.63	1.73e-05	1.08
CM002242.1-236	CM002242.1	2089061	2089211	+	230.0	150.000	9.000000	10.0	1.8	5.68	1.61e-05	1.08
CM002242.1-242	CM002242.1	2196606	2196756	+	230.0	150.000	9.000000	10.0	2.1	4.83	6.21e-05	1.08
CM002242.1-245	CM002242.1	2303156	2303306	+	230.0	150.000	9.000000	10.0	2.1	4.83	6.21e-05	1.08
CM002242.1-136	CM002242.1	2313074	2313224	+	230.0	150.000	10.000000	10.0	1.9	5.39	2.48e-05	0.97
CM002242.1-140	CM002242.1	2797341	2797491	+	230.0	150.000	10.000000	10.0	2.2	4.65	8.38e-05	0.97
CM002242.1-142	CM002242.1	2928592	2928742	+	230.0	150.000	10.000000	10.0	1.9	5.22	3.27e-05	0.97
CM002242.1-145	CM002242.1	4209291	4209441	+	230.0	150.000	10.000000	10.0	2.1	4.79	6.61e-05	0.97
KI440766.1-29	KI440766.1	53256	53406	+	230.0	150.000	9.000000	10.0	1.8	5.63	1.73e-05	1.08
KI440766.1-10	KI440766.1	77578	77728	+	230.0	150.000	10.500000	10.0	1.7	6.06	9.36e-06	0.97
KI440767.1-5	KI440767.1	48330	48480	+	230.0	150.000	11.000000	10.0	1.4	7.21	2.07e-06	0.97
KI440767.1-19	KI440767.1	95820	95970	+	230.0	150.000	10.000000	10.0	1.8	5.53	2.01e-05	0.97
KI440769.1-27	KI440769.1	16648	16843	+	230.0	195.000	8.000000	10.0	2.0	4.98	4.84e-05	1.10
KI440772.1-2	KI440772.1	2649	2799	+	230.0	150.000	10.500000	10.0	1.6	6.42	5.69e-06	0.97
CM002236.1-268	CM002236.1	275637	275787	+	218.5	150.000	9.500000	9.5	1.5	6.35	2.71e-05	0.92
CM002236.1-388	CM002236.1	2286777	2286927	+	218.5	150.000	9.000000	9.5	1.7	5.44	8.71e-05	1.03
CM002236.1-392	CM002236.1	2317090	2317240	+	218.5	150.000	9.000000	9.5	1.6	5.86	4.99e-05	0.97
CM002236.1-393	CM002236.1	2317880	2318030	+	218.5	150.000	9.000000	9.5	1.5	6.49	2.31e-05	1.03
CM002236.1-214	CM002236.1	3612746	3612896	+	218.5	150.000	10.000000	9.5	1.3	7.09	1.16e-05	0.92
CM002236.1-216	CM002236.1	3644759	3644909	+	218.5	150.000	10.000000	9.5	1.7	5.70	6.19e-05	0.92
CM002236.1-421	CM002236.1	3871684	3871834	+	218.5	150.000	9.000000	9.5	1.6	6.10	3.71e-05	0.97
CM002236.1-294	CM002236.1	3895595	3895745	+	218.5	150.000	9.500000	9.5	1.6	6.10	3.71e-05	0.92
CM002236.1-295	CM002236.1	3982188	3982338	+	218.5	150.000	9.500000	9.5	1.6	6.04	4.00e-05	1.03
CM002236.1-607	CM002236.1	4076607	4076757	+	218.5	150.000	8.500000	9.5	1.4	6.56	2.13e-05	1.03
CM002236.1-308	CM002236.1	4324448	4324598	+	218.5	150.000	9.500000	9.5	0.9	10.16	5.90e-07	0.92
CM002236.1-448	CM002236.1	5323595	5323783	+	218.5	188.000	9.000000	9.5	1.3	7.17	1.06e-05	0.98
CM002236.1-320	CM002236.1	5453043	5453193	+	218.5	150.000	9.500000	9.5	1.6	5.98	4.31e-05	0.92
CM002236.1-654	CM002236.1	5531369	5531519	+	218.5	150.000	8.500000	9.5	1.3	7.09	1.16e-05	1.25
CM002236.1-323	CM002236.1	5764841	5764991	+	218.5	150.000	9.500000	9.5	1.6	6.10	3.71e-05	0.92
CM002236.1-684	CM002236.1	6325824	6325974	+	218.5	150.000	8.500000	9.5	1.2	8.13	3.93e-06	1.03
CM002236.1-955	CM002236.1	6399388	6399538	+	218.5	150.000	8.000000	9.5	1.5	6.49	2.31e-05	0.97
CM002236.1-340	CM002236.1	6414782	6414932	+	218.5	150.000	9.500000	9.5	1.3	7.17	1.06e-05	0.92
CM002236.1-699	CM002236.1	7226077	7226227	+	218.5	150.000	8.500000	9.5	1.3	7.53	7.24e-06	1.17
CM002236.1-253	CM002236.1	9166110	9166260	+	218.5	150.000	10.000000	9.5	1.2	7.62	6.56e-06	0.92
CM002237.1-202	CM002237.1	146193	146385	+	218.5	192.000	9.500000	9.5	1.4	6.63	1.95e-05	0.98
CM002237.1-159	CM002237.1	2132730	2132880	+	218.5	150.000	10.000000	9.5	1.7	5.59	7.11e-05	0.97
CM002237.1-566	CM002237.1	2152388	2152538	+	218.5	150.000	8.000000	9.5	1.8	5.40	9.31e-05	1.17
CM002237.1-405	CM002237.1	2157954	2158144	+	218.5	190.000	8.500000	9.5	1.4	7.01	1.27e-05	0.91
CM002237.1-218	CM002237.1	2912259	2912409	+	218.5	150.000	9.500000	9.5	1.2	7.92	4.85e-06	0.92
CM002237.1-315	CM002237.1	3609793	3609943	+	218.5	150.000	9.000000	9.5	1.6	5.98	4.31e-05	1.03
CM002237.1-171	CM002237.1	3632140	3632290	+	218.5	150.000	10.000000	9.5	1.6	6.04	4.00e-05	0.92
CM002238.1-147	CM002238.1	807872	808022	+	218.5	150.000	9.500000	9.5	1.5	6.42	2.50e-05	0.92
CM002238.1-148	CM002238.1	822115	822265	+	218.5	150.000	9.500000	9.5	1.4	6.77	1.65e-05	0.92
CM002238.1-205	CM002238.1	886108	886258	+	218.5	150.000	9.000000	9.5	1.2	7.82	5.37e-06	1.10
CM002238.1-391	CM002238.1	911128	911278	+	218.5	150.000	8.000000	9.5	1.4	6.93	1.38e-05	1.10
CM002238.1-152	CM002238.1	946054	946204	+	218.5	150.000	9.500000	9.5	1.8	5.35	9.94e-05	0.97
CM002238.1-154	CM002238.1	1713982	1714132	+	218.5	150.000	9.500000	9.5	1.0	9.24	1.41e-06	0.92
CM002238.1-175	CM002238.1	4261953	4262103	+	218.5	150.000	9.500000	9.5	1.8	5.35	9.94e-05	1.03
CM002239.1-85	CM002239.1	119819	119969	+	218.5	150.000	10.000000	9.5	1.1	8.35	3.17e-06	0.92
CM002239.1-88	CM002239.1	986013	986163	+	218.5	150.000	10.000000	9.5	1.2	8.24	3.53e-06	0.92
CM002239.1-143	CM002239.1	1456813	1456963	+	218.5	150.000	9.500000	9.5	1.7	5.75	5.77e-05	1.03
CM002239.1-144	CM002239.1	1463690	1463840	+	218.5	150.000	9.500000	9.5	1.4	6.56	2.13e-05	0.92
CM002239.1-93	CM002239.1	2019868	2020018	+	218.5	150.000	10.000000	9.5	1.2	8.13	3.93e-06	0.92
CM002239.1-154	CM002239.1	2337688	2337838	+	218.5	150.000	9.500000	9.5	1.7	5.49	8.15e-05	0.92
CM002239.1-162	CM002239.1	2729266	2729416	+	218.5	150.000	9.500000	9.5	1.4	6.56	2.13e-05	0.92
CM002239.1-381	CM002239.1	4061610	4061805	+	218.5	195.000	8.500000	9.5	1.4	6.56	2.13e-05	1.25
CM002239.1-119	CM002239.1	4636155	4636305	+	218.5	150.000	10.000000	9.5	1.6	6.10	3.71e-05	0.97
CM002239.1-76	CM002239.1	4639284	4639434	+	218.5	150.000	10.500000	9.5	1.4	6.77	1.65e-05	0.92
CM002239.1-126	CM002239.1	5318476	5318626	+	218.5	150.000	10.000000	9.5	1.7	5.54	7.62e-05	0.92
CM002239.1-128	CM002239.1	5931297	5931447	+	218.5	150.000	10.000000	9.5	1.7	5.70	6.19e-05	0.92
CM002240.1-99	CM002240.1	10734	10922	+	218.5	188.000	10.000000	9.5	1.4	6.56	2.13e-05	0.98
CM002240.1-112	CM002240.1	781712	781862	+	218.5	150.000	10.000000	9.5	1.7	5.49	8.15e-05	0.97
CM002240.1-164	CM002240.1	1136558	1136708	+	218.5	150.000	9.500000	9.5	1.7	5.49	8.15e-05	0.92
CM002240.1-229	CM002240.1	1153709	1153859	+	218.5	150.000	9.000000	9.5	1.3	7.35	8.77e-06	1.03
CM002240.1-169	CM002240.1	1184421	1184571	+	218.5	150.000	9.500000	9.5	1.5	6.22	3.18e-05	0.92
CM002240.1-171	CM002240.1	1309380	1309530	+	218.5	150.000	9.500000	9.5	0.8	11.29	2.51e-07	0.92
CM002240.1-132	CM002240.1	4039470	4039620	+	218.5	150.000	10.000000	9.5	1.7	5.65	6.64e-05	0.97
