# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-39_ChIP_cac-1_K27me3_AbC_Rep_1
#
# total peaks = 516
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 154
# genome size = 41233656
# Total tags = 3732647.0
# Total tags in peaks = 1043269.0
# Approximate IP efficiency = 27.95%
# tags per bp = 0.090524
# expected tags per peak = 13.579
# maximum tags considered per bp = 9.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 27.0
# number of putative peaks = 53064
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 115
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-39_ChIP_cac-1_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-39_ChIP_cac-1_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002241.1-7530	CM002241.1	3677266	3677416	+	100.5	150.000	38.000000	37.5	7.1	5.32	1.90e-15	0.91
CM002242.1-2795	CM002242.1	4229468	4229681	+	100.5	213.000	27.000000	37.5	8.2	4.57	1.63e-13	0.97
CM002239.1-7323	CM002239.1	637074	637224	+	99.1	150.000	38.500000	37.0	9.0	4.13	2.10e-12	0.94
CM002241.1-7663	CM002241.1	126037	126187	+	99.1	150.000	37.000000	37.0	8.6	4.31	6.07e-13	0.95
CM002241.1-7485	CM002241.1	285077	285227	+	99.1	150.000	38.000000	37.0	8.6	4.31	6.07e-13	0.93
CM002238.1-12328	CM002238.1	4622055	4622247	+	97.8	192.000	32.500000	36.5	8.6	4.25	2.64e-12	0.95
CM002239.1-9530	CM002239.1	216842	217064	+	97.8	222.000	28.000000	36.5	8.8	4.16	4.84e-12	0.92
CM002239.1-8801	CM002239.1	865932	866121	+	97.8	189.000	31.000000	36.5	7.6	4.79	9.55e-14	0.98
CM002239.1-7944	CM002239.1	5835224	5835411	+	97.8	187.000	35.000000	36.5	7.8	4.67	1.93e-13	0.98
CM002238.1-12538	CM002238.1	4537067	4537267	+	96.4	200.000	31.500000	36.0	8.4	4.29	1.41e-12	0.91
CM002240.1-5484	CM002240.1	6126940	6127090	+	96.4	150.000	36.000000	36.0	8.4	4.29	1.41e-12	0.97
CM002238.1-11517	CM002238.1	4603136	4603286	+	95.1	150.000	37.000000	35.5	8.6	4.14	1.12e-11	0.88
CM002239.1-7757	CM002239.1	772540	772690	+	95.1	150.000	36.000000	35.5	7.8	4.54	8.96e-13	0.91
CM002236.1-3178	CM002236.1	9779213	9779363	+	93.8	150.000	36.000000	35.0	6.9	5.10	2.37e-14	0.95
CM002239.1-7301	CM002239.1	304541	304691	+	93.8	150.000	38.500000	35.0	8.2	4.27	3.28e-12	0.95
CM002239.1-8771	CM002239.1	608053	608241	+	93.8	188.000	31.000000	35.0	8.0	4.37	1.73e-12	0.93
CM002239.1-7764	CM002239.1	868208	868358	+	93.8	150.000	36.000000	35.0	7.8	4.48	8.96e-13	0.93
CM002240.1-5528	CM002240.1	6094123	6094273	+	93.8	150.000	35.500000	35.0	8.6	4.08	1.12e-11	0.95
CM002241.1-7918	CM002241.1	3490997	3491147	+	93.8	150.000	36.000000	35.0	7.6	4.59	4.54e-13	0.92
CM002241.1-10408	CM002241.1	3577846	3578051	+	93.8	205.000	27.500000	35.0	5.9	5.92	3.18e-16	1.02
CM002238.1-12211	CM002238.1	4517340	4517490	+	92.4	150.000	33.000000	34.5	8.2	4.21	1.41e-11	0.95
CM002239.1-7864	CM002239.1	5833431	5833581	+	92.4	150.000	35.500000	34.5	8.4	4.11	2.57e-11	0.91
KI440765.1-266	KI440765.1	98300	98450	+	92.4	150.000	31.000000	34.5	8.6	4.02	4.59e-11	0.97
CM002236.1-3351	CM002236.1	6376535	6376685	+	91.1	150.000	34.000000	34.0	8.4	4.05	2.57e-11	0.91
CM002238.1-11972	CM002238.1	5033397	5033547	+	91.1	150.000	34.500000	34.0	7.8	4.35	4.04e-12	0.98
CM002240.1-5621	CM002240.1	5952054	5952204	+	91.1	150.000	34.500000	34.0	8.2	4.15	1.41e-11	0.92
CM002241.1-8239	CM002241.1	546026	546176	+	91.1	150.000	34.500000	34.0	8.0	4.25	7.63e-12	0.90
CM002242.1-2125	CM002242.1	1030978	1031128	+	91.1	150.000	35.500000	34.0	8.2	4.15	1.41e-11	0.90
CM002242.1-2404	CM002242.1	4168704	4168891	+	91.1	187.000	30.500000	34.0	5.1	6.61	3.61e-17	0.94
CM002238.1-11998	CM002238.1	169098	169248	+	89.7	150.000	34.000000	33.5	7.1	4.75	1.25e-12	0.91
CM002238.1-12343	CM002238.1	4935662	4935812	+	89.7	150.000	32.500000	33.5	8.2	4.09	5.92e-11	0.90
CM002239.1-8186	CM002239.1	283497	283647	+	89.7	150.000	33.500000	33.5	7.4	4.51	4.91e-12	0.94
CM002239.1-9334	CM002239.1	739861	740049	+	89.7	188.000	29.000000	33.5	7.8	4.29	1.77e-11	0.93
CM002240.1-5723	CM002240.1	805599	805749	+	89.7	150.000	33.500000	33.5	8.2	4.09	5.92e-11	0.99
CM002239.1-9877	CM002239.1	246405	246595	+	88.4	190.000	27.000000	33.0	7.4	4.44	4.91e-12	1.00
CM002239.1-8971	CM002239.1	288310	288503	+	88.4	193.000	30.000000	33.0	5.7	5.77	4.47e-15	0.97
CM002237.1-2147	CM002237.1	49919	50069	+	87.1	150.000	33.500000	32.5	8.0	4.06	1.36e-10	0.89
CM002238.1-12327	CM002238.1	4619979	4620129	+	87.1	150.000	32.500000	32.5	8.0	4.06	1.36e-10	0.96
CM002238.1-12148	CM002238.1	4923496	4923646	+	87.1	150.000	33.500000	32.5	6.5	5.01	6.82e-13	0.93
CM002239.1-8196	CM002239.1	313883	314033	+	87.1	150.000	33.500000	32.5	7.6	4.26	4.12e-11	0.92
CM002238.1-12218	CM002238.1	4599849	4599999	+	85.7	150.000	33.000000	32.0	7.4	4.30	2.20e-11	0.92
CM002239.1-8542	CM002239.1	742091	742241	+	85.7	150.000	32.000000	32.0	6.5	4.94	6.82e-13	0.93
CM002238.1-12553	CM002238.1	4715114	4715264	+	84.4	150.000	31.500000	31.5	6.9	4.59	1.38e-11	0.92
CM002239.1-8479	CM002239.1	51977	52127	+	84.4	150.000	32.000000	31.5	7.4	4.24	9.55e-11	1.00
CM002240.1-5917	CM002240.1	804078	804228	+	84.4	150.000	31.500000	31.5	7.6	4.13	1.74e-10	0.95
CM002240.1-5869	CM002240.1	5964045	5964195	+	84.4	150.000	32.000000	31.5	7.1	4.47	2.69e-11	0.99
CM002237.1-2266	CM002237.1	571465	571615	+	83.1	150.000	32.000000	31.0	6.7	4.65	6.94e-12	0.99
CM002240.1-5971	CM002240.1	5942683	5942833	+	83.1	150.000	31.000000	31.0	6.9	4.52	1.38e-11	0.91
CM002241.1-9110	CM002241.1	4142292	4142442	+	83.1	150.000	31.500000	31.0	5.9	5.25	3.36e-13	0.92
CM002238.1-12786	CM002238.1	4608018	4608168	+	81.7	150.000	30.500000	30.5	7.4	4.10	4.02e-10	0.99
CM002236.1-3781	CM002236.1	305896	306046	+	80.4	150.000	30.000000	30.0	7.4	4.03	4.02e-10	0.92
CM002239.1-9009	CM002239.1	619269	619419	+	80.4	150.000	30.000000	30.0	7.4	4.03	4.02e-10	0.99
CM002239.1-8815	CM002239.1	5808254	5808404	+	80.4	150.000	31.000000	30.0	6.7	4.50	3.25e-11	0.96
CM002240.1-6083	CM002240.1	665591	665741	+	80.4	150.000	30.000000	30.0	7.2	4.14	2.21e-10	0.96
CM002240.1-5995	CM002240.1	6251303	6251453	+	80.4	150.000	31.000000	30.0	6.5	4.63	1.64e-11	0.94
CM002241.1-9319	CM002241.1	217114	217264	+	80.4	150.000	30.500000	30.0	5.9	5.08	1.77e-12	0.97
CM002241.1-9517	CM002241.1	3588525	3588675	+	80.4	150.000	30.000000	30.0	6.5	4.63	1.64e-11	0.99
CM002242.1-2377	CM002242.1	4112622	4112772	+	80.4	150.000	31.000000	30.0	7.1	4.25	1.19e-10	0.99
CM002237.1-2365	CM002237.1	4435211	4435361	+	79.0	150.000	31.000000	29.5	6.1	4.84	1.90e-11	0.94
CM002238.1-13090	CM002238.1	5051856	5052006	+	79.0	150.000	29.500000	29.5	5.9	4.99	9.07e-12	1.00
CM002239.1-9195	CM002239.1	5042679	5042829	+	79.0	150.000	29.500000	29.5	7.1	4.18	5.13e-10	0.98
CM002240.1-6180	CM002240.1	6258788	6258938	+	79.0	150.000	29.500000	29.5	7.1	4.18	5.13e-10	0.93
CM002241.1-9294	CM002241.1	86220	86370	+	79.0	150.000	30.500000	29.5	5.9	4.99	9.07e-12	0.98
CM002241.1-10452	CM002241.1	3879805	3879955	+	79.0	150.000	27.500000	29.5	6.3	4.69	3.86e-11	0.90
CM002237.1-2458	CM002237.1	4226596	4226746	+	77.7	150.000	30.000000	29.0	6.3	4.61	3.86e-11	0.98
CM002238.1-13121	CM002238.1	87349	87499	+	77.7	150.000	29.000000	29.0	6.5	4.47	7.64e-11	1.00
CM002238.1-13068	CM002238.1	4886952	4887102	+	77.7	150.000	29.500000	29.0	6.5	4.47	7.64e-11	0.96
CM002240.1-6214	CM002240.1	5498834	5498984	+	77.7	150.000	29.000000	29.0	7.2	4.00	9.26e-10	0.96
CM002240.1-6174	CM002240.1	6245067	6245217	+	77.7	150.000	29.500000	29.0	6.5	4.47	7.64e-11	0.94
CM002241.1-9772	CM002241.1	84752	84902	+	77.7	150.000	29.000000	29.0	6.3	4.61	3.86e-11	0.98
CM002241.1-9700	CM002241.1	3668273	3668423	+	77.7	150.000	29.500000	29.0	5.3	5.43	8.21e-13	1.02
CM002242.1-2549	CM002242.1	4106402	4106552	+	77.7	150.000	29.000000	29.0	6.1	4.75	1.90e-11	0.94
CM002236.1-3996	CM002236.1	135744	135894	+	76.4	150.000	28.500000	28.5	6.9	4.15	1.19e-09	0.90
CM002237.1-2568	CM002237.1	152024	152174	+	76.4	150.000	28.500000	28.5	6.3	4.53	1.79e-10	0.95
CM002238.1-13177	CM002238.1	4568126	4568276	+	76.4	150.000	29.000000	28.5	7.1	4.04	2.13e-09	1.00
CM002238.1-13189	CM002238.1	4697160	4697310	+	76.4	150.000	29.000000	28.5	5.9	4.82	4.49e-11	0.90
CM002238.1-13390	CM002238.1	5237986	5238136	+	76.4	150.000	28.500000	28.5	6.9	4.15	1.19e-09	0.95
CM002241.1-9639	CM002241.1	486284	486434	+	76.4	150.000	29.500000	28.5	4.4	6.50	4.54e-14	0.95
CM002241.1-10066	CM002241.1	3846804	3846954	+	76.4	150.000	28.500000	28.5	4.0	7.12	5.13e-15	0.90
CM002242.1-2529	CM002242.1	941528	941678	+	76.4	150.000	29.000000	28.5	4.8	5.98	3.25e-13	0.90
CM002242.1-2531	CM002242.1	942541	942691	+	76.4	150.000	29.000000	28.5	6.7	4.27	6.47e-10	0.93
CM002242.1-2612	CM002242.1	4171834	4171984	+	76.4	150.000	28.500000	28.5	5.5	5.15	9.99e-12	0.93
CM002239.1-9327	CM002239.1	691254	691404	+	75.0	150.000	29.000000	28.0	6.5	4.32	3.45e-10	0.93
CM002239.1-9657	CM002239.1	5972464	5972614	+	75.0	150.000	28.000000	28.0	6.9	4.08	1.19e-09	0.95
CM002240.1-6312	CM002240.1	6094952	6095102	+	75.0	150.000	28.500000	28.0	6.9	4.08	1.19e-09	0.95
CM002241.1-9952	CM002241.1	148284	148434	+	75.0	150.000	28.500000	28.0	5.9	4.74	4.49e-11	0.99
CM002241.1-9664	CM002241.1	3425325	3425475	+	75.0	150.000	29.500000	28.0	6.3	4.45	1.79e-10	0.93
CM002242.1-2649	CM002242.1	711185	711335	+	75.0	150.000	28.000000	28.0	6.3	4.45	1.79e-10	0.95
CM002242.1-2650	CM002242.1	882931	883081	+	75.0	150.000	28.000000	28.0	5.9	4.74	4.49e-11	0.91
CM002242.1-2545	CM002242.1	3380103	3380253	+	75.0	150.000	29.000000	28.0	6.7	4.20	6.47e-10	0.93
CM002236.1-4071	CM002236.1	313665	313815	+	73.7	150.000	28.000000	27.5	6.9	4.01	4.89e-09	0.95
CM002238.1-13499	CM002238.1	4943968	4944118	+	73.7	150.000	28.000000	27.5	4.8	5.77	1.92e-12	0.94
CM002238.1-13505	CM002238.1	4981457	4981607	+	73.7	150.000	28.000000	27.5	5.3	5.15	2.37e-11	0.94
CM002239.1-9815	CM002239.1	5908189	5908339	+	73.7	150.000	27.500000	27.5	5.9	4.65	2.15e-10	0.95
CM002239.1-9647	CM002239.1	5911338	5911488	+	73.7	150.000	28.000000	27.5	5.5	4.97	5.10e-11	0.92
CM002240.1-6300	CM002240.1	5964854	5965004	+	73.7	150.000	28.500000	27.5	5.1	5.34	1.07e-11	0.94
CM002237.1-2741	CM002237.1	570818	570968	+	72.3	150.000	27.000000	27.0	6.1	4.43	4.21e-10	0.94
CM002238.1-13588	CM002238.1	336689	336839	+	72.3	150.000	27.500000	27.0	6.7	4.05	2.74e-09	0.97
CM002241.1-10579	CM002241.1	3421603	3421753	+	72.3	150.000	27.000000	27.0	6.5	4.17	1.50e-09	0.97
CM002241.1-10228	CM002241.1	3576990	3577140	+	72.3	150.000	28.000000	27.0	5.7	4.72	1.06e-10	0.92
CM002241.1-10469	CM002241.1	4080901	4081051	+	72.3	150.000	27.500000	27.0	6.1	4.43	4.21e-10	0.99
CM002242.1-2595	CM002242.1	1586812	1586962	+	72.3	150.000	28.500000	27.0	5.7	4.72	1.06e-10	0.94
CM002242.1-2717	CM002242.1	4173020	4173170	+	72.3	150.000	27.500000	27.0	6.3	4.29	8.06e-10	0.97
CM002239.1-9836	CM002239.1	48985	49135	+	71.0	150.000	27.000000	26.5	6.3	4.21	3.50e-09	0.96
CM002241.1-10370	CM002241.1	527090	527240	+	71.0	150.000	27.500000	26.5	4.4	6.04	1.81e-12	0.90
CM002236.1-4205	CM002236.1	183041	183191	+	69.7	150.000	27.000000	26.0	6.5	4.01	6.33e-09	0.96
CM002238.1-13519	CM002238.1	5067330	5067480	+	69.7	150.000	28.000000	26.0	6.5	4.01	6.33e-09	1.00
CM002239.1-9842	CM002239.1	57438	57588	+	69.7	150.000	27.000000	26.0	6.5	4.01	6.33e-09	0.98
CM002240.1-6512	CM002240.1	6376939	6377089	+	69.7	150.000	27.500000	26.0	6.5	4.01	6.33e-09	0.92
CM002241.1-10553	CM002241.1	486883	487033	+	69.7	150.000	27.000000	26.0	5.5	4.70	2.51e-10	0.94
CM002241.1-10563	CM002241.1	547539	547689	+	69.7	150.000	27.000000	26.0	6.5	4.01	6.33e-09	0.96
CM002241.1-10628	CM002241.1	3843422	3843572	+	68.3	150.000	27.000000	25.5	6.3	4.05	1.46e-08	0.91
CM002238.1-13735	CM002238.1	203364	203514	+	67.0	150.000	27.000000	25.0	6.1	4.10	8.11e-09	0.92
