# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-34_ChIP_cac-1_K27me3_AM_Rep_2
#
# total peaks = 851
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 148
# genome size = 41233741
# Total tags = 1146276.5
# Total tags in peaks = 193125.5
# Approximate IP efficiency = 16.85%
# tags per bp = 0.027734
# expected tags per peak = 4.160
# maximum tags considered per bp = 2.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 13.0
# number of putative peaks = 32626
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 125
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-34_ChIP_cac-1_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-34_ChIP_cac-1_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002241.1-2671	CM002241.1	164898	165092	+	205.0	194.000	17.500000	23.5	4.9	4.84	2.32e-09	1.01
CM002241.1-3429	CM002241.1	1951549	1951776	+	205.0	227.000	15.500000	23.5	5.4	4.32	1.82e-08	0.95
CM002242.1-741	CM002242.1	2168711	2168899	+	205.0	188.000	21.000000	23.5	5.0	4.72	3.59e-09	0.97
KI440766.1-220	KI440766.1	59333	59543	+	205.0	210.000	19.000000	23.5	4.7	4.96	1.48e-09	0.95
CM002236.1-719	CM002236.1	3596231	3596381	+	200.6	150.000	23.000000	23.0	4.4	5.17	4.52e-10	1.02
CM002238.1-7719	CM002238.1	4970852	4971116	+	200.6	264.000	13.500000	23.0	5.2	4.46	6.75e-09	1.07
CM002239.1-3172	CM002239.1	675421	675648	+	200.6	227.000	17.000000	23.0	4.5	5.10	5.77e-10	0.92
CM002239.1-1979	CM002239.1	5943719	5943909	+	200.6	190.000	21.000000	23.0	3.5	6.55	4.79e-12	0.96
CM002240.1-2497	CM002240.1	6410408	6410656	+	200.6	248.000	17.500000	23.0	5.3	4.36	1.01e-08	1.06
CM002241.1-1734	CM002241.1	4175195	4175382	+	200.6	187.000	22.000000	23.0	5.3	4.32	1.24e-08	0.91
CM002241.1-2821	CM002241.1	4203295	4203526	+	200.6	231.000	17.500000	23.0	5.1	4.52	5.49e-09	0.98
CM002238.1-6353	CM002238.1	5046808	5047001	+	196.3	193.000	15.500000	22.5	5.4	4.18	6.50e-08	1.02
CM002241.1-1484	CM002241.1	532184	532334	+	196.3	150.000	23.000000	22.5	5.5	4.09	9.34e-08	0.98
KI440765.1-313	KI440765.1	22366	22572	+	196.3	206.000	16.500000	22.5	5.2	4.32	3.70e-08	1.01
CM002238.1-5329	CM002238.1	4598511	4598743	+	191.9	232.000	17.000000	22.0	5.3	4.13	5.40e-08	0.99
CM002239.1-2711	CM002239.1	5971985	5972177	+	191.9	192.000	18.500000	22.0	4.7	4.64	7.26e-09	0.97
CM002241.1-4876	CM002241.1	3574967	3575211	+	191.9	244.000	13.000000	22.0	4.1	5.37	5.39e-10	1.04
CM002241.1-4305	CM002241.1	4204783	4205032	+	191.9	249.000	14.000000	22.0	4.9	4.53	1.11e-08	1.02
CM002242.1-1310	CM002242.1	340245	340473	+	191.9	228.000	15.500000	22.0	4.8	4.58	8.99e-09	0.95
CM002236.1-1692	CM002236.1	669132	669374	+	187.6	242.000	15.500000	21.5	3.6	5.92	3.55e-10	0.95
CM002236.1-975	CM002236.1	4035790	4035940	+	187.6	150.000	20.000000	21.5	5.0	4.27	9.09e-08	1.19
CM002237.1-1150	CM002237.1	4170513	4170747	+	187.6	234.000	16.500000	21.5	5.2	4.17	1.32e-07	1.07
CM002238.1-3331	CM002238.1	685386	685536	+	187.6	150.000	21.500000	21.5	5.1	4.22	1.10e-07	0.96
CM002239.1-3010	CM002239.1	2361599	2361787	+	187.6	188.000	17.500000	21.5	5.3	4.08	1.89e-07	1.01
CM002240.1-3333	CM002240.1	5657786	5658016	+	187.6	230.000	14.500000	21.5	3.8	5.65	8.12e-10	1.15
CM002241.1-2391	CM002241.1	4012526	4012718	+	187.6	192.000	19.000000	21.5	4.5	4.77	1.47e-08	1.07
CM002241.1-1643	CM002241.1	4193301	4193451	+	187.6	150.000	22.500000	21.5	5.2	4.17	1.32e-07	0.96
CM002242.1-1360	CM002242.1	3447717	3447912	+	187.6	195.000	15.500000	21.5	5.3	4.04	2.26e-07	1.24
KI440765.1-215	KI440765.1	57856	58006	+	187.6	150.000	22.000000	21.5	5.3	4.08	1.89e-07	0.98
KI440766.1-375	KI440766.1	17316	17549	+	187.6	233.000	15.500000	21.5	5.3	4.04	2.26e-07	1.04
CM002237.1-1942	CM002237.1	4046973	4047182	+	183.2	209.000	13.000000	21.0	5.2	4.03	1.58e-07	1.22
CM002239.1-4396	CM002239.1	5813852	5814085	+	183.2	233.000	14.500000	21.0	4.7	4.48	2.77e-08	0.96
CM002240.1-2684	CM002240.1	6018502	6018715	+	183.2	213.000	16.500000	21.0	4.4	4.78	9.42e-09	1.10
CM002241.1-3388	CM002241.1	342509	342730	+	183.2	221.000	15.500000	21.0	4.3	4.91	5.97e-09	1.01
KI440766.1-161	KI440766.1	8029	8179	+	183.2	150.000	21.000000	21.0	5.1	4.12	1.10e-07	1.06
CM002236.1-2364	CM002236.1	9652316	9652540	+	178.8	224.000	14.000000	20.5	4.7	4.32	1.53e-07	1.07
CM002237.1-1048	CM002237.1	32440	32653	+	178.8	213.000	17.000000	20.5	3.5	5.93	9.08e-10	0.99
CM002238.1-5541	CM002238.1	356424	356626	+	178.8	202.000	16.500000	20.5	4.9	4.17	2.68e-07	1.15
CM002238.1-3415	CM002238.1	4853553	4853703	+	178.8	150.000	21.500000	20.5	4.4	4.61	5.62e-08	0.99
CM002241.1-4265	CM002241.1	3834629	3834870	+	178.8	241.000	14.000000	20.5	4.6	4.49	8.47e-08	0.95
KI440766.1-175	KI440766.1	100607	100757	+	178.8	150.000	20.500000	20.5	4.6	4.43	1.03e-07	0.94
KI440769.1-5	KI440769.1	16960	17159	+	178.8	199.000	16.000000	20.5	4.9	4.22	2.23e-07	1.17
CM002236.1-892	CM002236.1	23462	23612	+	174.5	150.000	20.500000	20.0	4.9	4.07	2.68e-07	1.10
CM002236.1-1416	CM002236.1	4879804	4879999	+	174.5	195.000	17.000000	20.0	4.9	4.12	2.23e-07	1.01
CM002237.1-1251	CM002237.1	126363	126554	+	174.5	191.000	15.500000	20.0	3.1	6.45	1.48e-10	0.96
CM002237.1-1826	CM002237.1	149547	149776	+	174.5	229.000	13.000000	20.0	4.0	4.95	1.20e-08	0.92
CM002238.1-4565	CM002238.1	686066	686216	+	174.5	150.000	18.500000	20.0	5.0	4.02	3.21e-07	1.07
CM002238.1-7980	CM002238.1	4584580	4584771	+	174.5	191.000	13.000000	20.0	5.0	4.02	3.21e-07	1.01
CM002239.1-2073	CM002239.1	396245	396435	+	174.5	190.000	20.500000	20.0	4.3	4.62	3.68e-08	0.98
CM002240.1-3175	CM002240.1	6007943	6008142	+	174.5	199.000	15.000000	20.0	4.5	4.44	6.91e-08	1.12
CM002241.1-1952	CM002241.1	3031832	3032020	+	174.5	188.000	20.500000	20.0	3.5	5.79	9.08e-10	1.36
CM002241.1-4603	CM002241.1	4186490	4186732	+	174.5	242.000	13.500000	20.0	4.0	5.02	9.45e-09	0.96
KI440765.1-474	KI440765.1	46249	46452	+	174.5	203.000	14.000000	20.0	4.7	4.27	1.26e-07	0.93
KI440773.1-1	KI440773.1	7910	8060	+	174.5	150.000	20.000000	20.0	4.7	4.27	1.26e-07	1.14
CM002236.1-1423	CM002236.1	6342098	6342288	+	170.1	190.000	17.000000	19.5	4.1	4.76	7.46e-08	1.05
CM002237.1-1646	CM002237.1	42032	42259	+	170.1	227.000	13.500000	19.5	4.4	4.38	2.56e-07	1.10
CM002237.1-1931	CM002237.1	3893576	3893781	+	170.1	205.000	13.000000	19.5	4.9	4.01	9.30e-07	1.04
CM002238.1-7111	CM002238.1	303735	303979	+	170.1	244.000	14.000000	19.5	4.6	4.27	3.76e-07	0.93
CM002238.1-4111	CM002238.1	571065	571215	+	170.1	150.000	19.500000	19.5	3.4	5.74	4.06e-09	1.02
CM002238.1-7173	CM002238.1	598266	598462	+	170.1	196.000	14.000000	19.5	4.3	4.56	1.40e-07	1.04
CM002238.1-4331	CM002238.1	720397	720591	+	170.1	194.000	19.000000	19.5	4.8	4.06	7.81e-07	1.05
CM002239.1-4423	CM002239.1	5925582	5925793	+	170.1	211.000	14.500000	19.5	3.5	5.65	5.31e-09	0.93
CM002239.1-4169	CM002239.1	5985288	5985476	+	170.1	188.000	15.000000	19.5	4.5	4.33	3.11e-07	1.06
CM002242.1-1036	CM002242.1	613707	613896	+	170.1	189.000	17.500000	19.5	4.4	4.44	2.10e-07	0.95
CM002236.1-1606	CM002236.1	6415408	6415615	+	165.8	207.000	16.000000	19.0	4.3	4.45	1.40e-07	1.00
CM002237.1-1017	CM002237.1	2125132	2125282	+	165.8	150.000	17.500000	19.0	4.5	4.21	3.11e-07	0.94
CM002239.1-4338	CM002239.1	739704	739929	+	165.8	225.000	14.500000	19.0	3.8	4.99	2.40e-08	0.97
CM002239.1-5061	CM002239.1	5320953	5321154	+	165.8	201.000	13.500000	19.0	4.7	4.06	5.45e-07	1.11
CM002239.1-2126	CM002239.1	5958476	5958626	+	165.8	150.000	20.500000	19.0	4.0	4.77	4.80e-08	0.97
CM002241.1-2808	CM002241.1	3877193	3877385	+	165.8	192.000	17.500000	19.0	4.7	4.06	5.45e-07	0.98
CM002241.1-4575	CM002241.1	3887912	3888099	+	165.8	187.000	13.500000	19.0	4.0	4.77	4.80e-08	1.12
CM002242.1-1099	CM002242.1	253928	254132	+	165.8	204.000	17.000000	19.0	3.8	4.99	2.40e-08	0.96
CM002242.1-1273	CM002242.1	3430784	3430975	+	165.8	191.000	16.000000	19.0	4.5	4.21	3.11e-07	1.01
KI440765.1-248	KI440765.1	12716	12866	+	165.8	150.000	19.000000	19.0	4.3	4.39	1.72e-07	1.02
KI440767.1-1	KI440767.1	64942	65092	+	165.8	150.000	19.500000	19.0	4.0	4.77	4.80e-08	1.23
CM002236.1-1094	CM002236.1	6199657	6199807	+	161.4	150.000	19.000000	18.5	4.0	4.58	2.86e-07	1.00
CM002237.1-886	CM002237.1	3609646	3609796	+	161.4	150.000	19.000000	18.5	3.7	5.02	7.72e-08	0.97
CM002238.1-4336	CM002238.1	2233712	2233862	+	161.4	150.000	19.000000	18.5	4.2	4.45	4.28e-07	1.06
CM002240.1-2205	CM002240.1	4509506	4509708	+	161.4	202.000	18.500000	18.5	4.2	4.45	4.28e-07	0.99
CM002241.1-2285	CM002241.1	417128	417278	+	161.4	150.000	19.000000	18.5	3.9	4.72	1.88e-07	0.97
CM002241.1-4175	CM002241.1	3485742	3485963	+	161.4	221.000	14.000000	18.5	3.9	4.79	1.51e-07	0.92
CM002241.1-3157	CM002241.1	4171792	4171986	+	161.4	194.000	16.500000	18.5	3.6	5.18	4.82e-08	1.22
CM002241.1-2517	CM002241.1	4211954	4212104	+	161.4	150.000	18.500000	18.5	3.5	5.27	3.78e-08	0.97
KI440765.1-263	KI440765.1	129042	129192	+	161.4	150.000	18.500000	18.5	4.4	4.21	9.23e-07	0.97
KI440766.1-238	KI440766.1	67362	67512	+	161.4	150.000	18.500000	18.5	4.3	4.27	7.66e-07	1.06
KI440766.1-268	KI440766.1	133053	133203	+	161.4	150.000	18.000000	18.5	4.6	4.05	1.59e-06	1.00
KI440767.1-2	KI440767.1	40429	40579	+	161.4	150.000	19.000000	18.5	4.2	4.39	5.22e-07	1.13
KI440767.1-5	KI440767.1	48094	48244	+	161.4	150.000	18.000000	18.5	3.9	4.79	1.51e-07	1.17
CM002236.1-1059	CM002236.1	24296	24446	+	157.0	150.000	19.000000	18.0	4.2	4.27	5.22e-07	0.95
CM002236.1-2319	CM002236.1	5483368	5483595	+	157.0	227.000	14.000000	18.0	3.6	5.04	4.82e-08	1.01
CM002238.1-7812	CM002238.1	181556	181745	+	157.0	189.000	13.000000	18.0	3.7	4.88	7.72e-08	0.92
CM002238.1-4724	CM002238.1	188540	188690	+	157.0	150.000	18.000000	18.0	3.4	5.30	2.29e-08	0.97
CM002238.1-4773	CM002238.1	348267	348417	+	157.0	150.000	18.000000	18.0	3.6	4.96	6.12e-08	1.00
CM002239.1-2735	CM002239.1	140354	140504	+	157.0	150.000	18.000000	18.0	4.2	4.27	5.22e-07	0.97
CM002239.1-1894	CM002239.1	224018	224168	+	157.0	150.000	21.000000	18.0	4.4	4.10	9.23e-07	1.06
CM002239.1-3004	CM002239.1	977290	977440	+	157.0	150.000	17.500000	18.0	3.2	5.59	1.04e-08	1.13
CM002240.1-2306	CM002240.1	903390	903540	+	157.0	150.000	18.000000	18.0	4.3	4.15	7.66e-07	1.00
CM002240.1-3688	CM002240.1	1019054	1019241	+	157.0	187.000	13.500000	18.0	4.3	4.21	6.33e-07	0.92
CM002240.1-2313	CM002240.1	4247766	4247916	+	157.0	150.000	18.000000	18.0	4.2	4.27	5.22e-07	1.06
CM002240.1-2241	CM002240.1	6111502	6111652	+	157.0	150.000	18.500000	18.0	4.4	4.05	1.11e-06	1.22
CM002240.1-2865	CM002240.1	6149971	6150169	+	157.0	198.000	16.000000	18.0	3.6	5.04	4.82e-08	0.92
CM002241.1-3383	CM002241.1	159782	159971	+	157.0	189.000	15.500000	18.0	3.3	5.49	1.36e-08	0.93
CM002241.1-2894	CM002241.1	3291659	3291855	+	157.0	196.000	17.000000	18.0	4.2	4.27	5.22e-07	0.95
CM002241.1-3530	CM002241.1	3832893	3833081	+	157.0	188.000	15.500000	18.0	3.4	5.30	2.29e-08	1.00
CM002241.1-2267	CM002241.1	4189282	4189432	+	157.0	150.000	19.500000	18.0	4.1	4.39	3.51e-07	1.06
KI440765.1-245	KI440765.1	3977	4127	+	157.0	150.000	19.000000	18.0	4.4	4.05	1.11e-06	1.03
CM002236.1-1698	CM002236.1	1998003	1998190	+	152.7	187.000	15.500000	17.5	4.3	4.09	2.71e-06	0.99
CM002236.1-1091	CM002236.1	3615056	3615206	+	152.7	150.000	19.000000	17.5	4.3	4.09	2.71e-06	1.15
CM002236.1-1315	CM002236.1	8292802	8292952	+	152.7	150.000	17.500000	17.5	4.3	4.04	3.23e-06	0.98
CM002237.1-1546	CM002237.1	565172	565373	+	152.7	201.000	14.000000	17.5	3.7	4.74	3.82e-07	1.22
CM002237.1-1262	CM002237.1	567230	567427	+	152.7	197.000	15.500000	17.5	3.4	5.15	1.23e-07	1.06
CM002237.1-1015	CM002237.1	1351500	1351650	+	152.7	150.000	17.500000	17.5	2.9	5.98	1.53e-08	1.15
CM002237.1-976	CM002237.1	3374296	3374446	+	152.7	150.000	18.000000	17.5	3.3	5.34	7.55e-08	0.92
CM002237.1-1026	CM002237.1	3499289	3499439	+	152.7	150.000	17.500000	17.5	3.8	4.60	5.82e-07	1.11
CM002238.1-7867	CM002238.1	424746	424953	+	152.7	207.000	13.000000	17.5	3.8	4.60	5.82e-07	0.96
CM002238.1-4792	CM002238.1	473802	473952	+	152.7	150.000	18.000000	17.5	3.7	4.74	3.82e-07	1.01
CM002238.1-6195	CM002238.1	1049884	1050034	+	152.7	150.000	15.500000	17.5	3.7	4.67	4.72e-07	1.24
CM002238.1-7620	CM002238.1	4637266	4637461	+	152.7	195.000	13.500000	17.5	3.4	5.15	1.23e-07	0.95
CM002239.1-2574	CM002239.1	138903	139053	+	152.7	150.000	18.500000	17.5	3.5	5.07	1.56e-07	0.95
CM002239.1-3823	CM002239.1	743702	743892	+	152.7	190.000	15.500000	17.5	3.9	4.46	8.74e-07	1.27
CM002239.1-3007	CM002239.1	1138901	1139051	+	152.7	150.000	17.500000	17.5	3.9	4.53	7.15e-07	1.04
CM002239.1-2510	CM002239.1	2029585	2029735	+	152.7	150.000	19.000000	17.5	4.2	4.21	1.88e-06	0.92
CM002239.1-4383	CM002239.1	4264687	4264875	+	152.7	188.000	14.500000	17.5	3.7	4.74	3.82e-07	1.01
CM002239.1-3395	CM002239.1	5054498	5054648	+	152.7	150.000	16.500000	17.5	4.0	4.33	1.29e-06	1.29
CM002239.1-2859	CM002239.1	5241612	5241762	+	152.7	150.000	18.000000	17.5	4.2	4.15	2.26e-06	1.07
CM002240.1-2309	CM002240.1	1193878	1194028	+	152.7	150.000	18.000000	17.5	4.3	4.04	3.23e-06	0.98
CM002240.1-2390	CM002240.1	6385972	6386122	+	152.7	150.000	18.000000	17.5	3.9	4.46	8.74e-07	1.04
CM002242.1-1037	CM002242.1	703743	703893	+	152.7	150.000	17.500000	17.5	3.5	5.07	1.56e-07	0.98
KI440766.1-285	KI440766.1	62097	62247	+	152.7	150.000	17.500000	17.5	4.3	4.04	3.23e-06	1.04
KI440767.1-3	KI440767.1	1803	1953	+	152.7	150.000	18.500000	17.5	3.4	5.15	1.23e-07	0.95
CM002236.1-1272	CM002236.1	31933	32083	+	148.3	150.000	17.500000	17.0	4.2	4.03	2.26e-06	1.01
CM002236.1-1411	CM002236.1	3930946	3931096	+	148.3	150.000	17.000000	17.0	4.0	4.27	1.06e-06	1.01
CM002236.1-1874	CM002236.1	3960954	3961143	+	148.3	189.000	15.000000	17.0	3.4	5.01	1.23e-07	0.96
CM002236.1-1419	CM002236.1	5806156	5806306	+	148.3	150.000	17.000000	17.0	4.0	4.27	1.06e-06	1.07
CM002236.1-1435	CM002236.1	9746417	9746567	+	148.3	150.000	17.000000	17.0	3.7	4.61	3.82e-07	0.95
CM002237.1-1057	CM002237.1	253266	253453	+	148.3	187.000	17.000000	17.0	3.5	4.84	1.96e-07	1.22
CM002238.1-5319	CM002238.1	4528379	4528529	+	148.3	150.000	17.000000	17.0	3.8	4.47	5.82e-07	0.95
CM002238.1-4945	CM002238.1	5087947	5088097	+	148.3	150.000	18.000000	17.0	4.2	4.03	2.26e-06	0.98
CM002239.1-5280	CM002239.1	681808	682028	+	148.3	220.000	13.000000	17.0	4.0	4.21	1.29e-06	1.36
CM002239.1-3238	CM002239.1	5926515	5926665	+	148.3	150.000	17.000000	17.0	4.0	4.27	1.06e-06	1.01
CM002240.1-2533	CM002240.1	3446121	3446271	+	148.3	150.000	17.000000	17.0	3.9	4.40	7.15e-07	1.07
CM002241.1-4684	CM002241.1	395546	395739	+	148.3	193.000	13.000000	17.0	3.2	5.38	4.54e-08	0.92
CM002241.1-4875	CM002241.1	3574023	3574213	+	148.3	190.000	13.000000	17.0	3.9	4.33	8.74e-07	1.03
CM002241.1-2814	CM002241.1	4071225	4071375	+	148.3	150.000	17.500000	17.0	2.1	8.07	1.24e-10	1.01
CM002242.1-2011	CM002242.1	3405482	3405679	+	148.3	197.000	13.000000	17.0	3.8	4.47	5.82e-07	0.96
CM002242.1-1374	CM002242.1	4221415	4221603	+	148.3	188.000	15.500000	17.0	3.3	5.18	7.55e-08	0.92
KI440766.1-280	KI440766.1	34247	34397	+	148.3	150.000	17.500000	17.0	3.8	4.47	5.82e-07	1.24
KI440767.1-4	KI440767.1	7869	8019	+	148.3	150.000	18.000000	17.0	4.2	4.03	2.26e-06	1.01
KI440768.1-1	KI440768.1	14417	14567	+	148.3	150.000	17.000000	17.0	3.3	5.09	9.66e-08	1.11
KI440771.1-2	KI440771.1	6025	6175	+	148.3	150.000	17.500000	17.0	4.2	4.03	2.26e-06	1.04
CM002236.1-1404	CM002236.1	1823216	1823366	+	143.9	150.000	17.000000	16.5	3.6	4.55	1.46e-06	1.13
CM002236.1-1512	CM002236.1	6457897	6458047	+	143.9	150.000	16.500000	16.5	3.9	4.21	3.85e-06	0.95
CM002238.1-4802	CM002238.1	575912	576062	+	143.9	150.000	18.000000	16.5	3.6	4.62	1.19e-06	1.05
CM002238.1-5316	CM002238.1	2450824	2450974	+	143.9	150.000	17.000000	16.5	1.6	10.44	1.65e-11	1.09
CM002238.1-5318	CM002238.1	2882454	2882604	+	143.9	150.000	17.000000	16.5	3.6	4.55	1.46e-06	1.01
CM002238.1-4809	CM002238.1	2966033	2966183	+	143.9	150.000	18.000000	16.5	3.7	4.47	1.78e-06	0.95
CM002238.1-7241	CM002238.1	4536688	4536880	+	143.9	192.000	14.000000	16.5	3.8	4.34	2.64e-06	1.14
CM002239.1-4574	CM002239.1	554354	554543	+	143.9	189.000	14.000000	16.5	3.8	4.34	2.64e-06	0.96
CM002239.1-3011	CM002239.1	2374062	2374212	+	143.9	150.000	17.500000	16.5	3.3	4.94	4.99e-07	0.98
CM002239.1-3402	CM002239.1	5333203	5333353	+	143.9	150.000	16.500000	16.5	3.6	4.55	1.46e-06	1.09
CM002239.1-3434	CM002239.1	5947764	5947914	+	143.9	150.000	16.500000	16.5	3.7	4.40	2.18e-06	0.98
CM002240.1-2672	CM002240.1	4243469	4243619	+	143.9	150.000	16.500000	16.5	2.7	6.13	2.94e-08	1.01
CM002240.1-2569	CM002240.1	6070643	6070793	+	143.9	150.000	17.000000	16.5	3.9	4.27	3.19e-06	1.17
CM002241.1-3819	CM002241.1	127680	127867	+	143.9	187.000	14.500000	16.5	2.6	6.40	1.61e-08	0.99
CM002241.1-4346	CM002241.1	193327	193518	+	143.9	191.000	13.500000	16.5	3.5	4.70	9.62e-07	0.96
CM002241.1-3055	CM002241.1	1954683	1954833	+	143.9	150.000	16.500000	16.5	3.5	4.78	7.77e-07	1.05
CM002241.1-2804	CM002241.1	3844088	3844238	+	143.9	150.000	17.500000	16.5	3.9	4.27	3.19e-06	0.98
CM002241.1-2993	CM002241.1	4014362	4014512	+	143.9	150.000	17.000000	16.5	3.9	4.21	3.85e-06	0.95
CM002242.1-1062	CM002242.1	1881480	1881630	+	143.9	150.000	17.500000	16.5	2.9	5.64	8.97e-08	0.92
CM002242.1-1200	CM002242.1	2448227	2448377	+	143.9	150.000	16.500000	16.5	3.6	4.62	1.19e-06	1.09
KI440766.1-323	KI440766.1	46177	46327	+	143.9	150.000	16.500000	16.5	4.0	4.08	5.53e-06	0.95
CM002236.1-2005	CM002236.1	221922	222114	+	139.6	192.000	14.500000	16.0	3.3	4.88	3.97e-07	0.93
CM002236.1-1424	CM002236.1	6450198	6450348	+	139.6	150.000	17.000000	16.0	3.0	5.26	1.51e-07	1.05
CM002237.1-1185	CM002237.1	1088218	1088368	+	139.6	150.000	16.000000	16.0	3.7	4.27	2.18e-06	1.17
CM002237.1-1153	CM002237.1	4439895	4440045	+	139.6	150.000	16.500000	16.0	3.0	5.26	1.51e-07	1.01
CM002238.1-5837	CM002238.1	357566	357716	+	139.6	150.000	16.000000	16.0	3.3	4.79	4.99e-07	1.13
CM002238.1-4328	CM002238.1	683604	683754	+	139.6	150.000	19.000000	16.0	3.9	4.08	3.85e-06	1.01
CM002238.1-5888	CM002238.1	2102822	2102972	+	139.6	150.000	16.000000	16.0	3.7	4.27	2.18e-06	1.09
CM002238.1-5897	CM002238.1	4275995	4276145	+	139.6	150.000	16.000000	16.0	3.9	4.08	3.85e-06	1.13
CM002239.1-3463	CM002239.1	108419	108569	+	139.6	150.000	16.000000	16.0	3.5	4.63	7.77e-07	1.01
CM002239.1-4578	CM002239.1	584872	585064	+	139.6	192.000	14.000000	16.0	2.9	5.47	8.97e-08	1.04
CM002239.1-3551	CM002239.1	695201	695351	+	139.6	150.000	16.000000	16.0	3.9	4.14	3.19e-06	1.01
CM002239.1-4064	CM002239.1	1109966	1110116	+	139.6	150.000	15.000000	16.0	4.0	4.02	4.62e-06	1.05
CM002239.1-3587	CM002239.1	2348338	2348488	+	139.6	150.000	16.000000	16.0	3.5	4.55	9.62e-07	1.01
CM002239.1-3204	CM002239.1	4650314	4650464	+	139.6	150.000	17.000000	16.0	4.0	4.02	4.62e-06	0.98
CM002239.1-3247	CM002239.1	5953329	5953479	+	139.6	150.000	17.000000	16.0	3.9	4.08	3.85e-06	1.05
CM002239.1-3440	CM002239.1	5963183	5963333	+	139.6	150.000	16.500000	16.0	3.7	4.34	1.78e-06	1.09
CM002240.1-2660	CM002240.1	782120	782270	+	139.6	150.000	16.500000	16.0	3.7	4.34	1.78e-06	0.95
CM002240.1-2671	CM002240.1	4162592	4162789	+	139.6	197.000	16.500000	16.0	3.3	4.79	4.99e-07	1.13
CM002240.1-4057	CM002240.1	6090029	6090220	+	139.6	191.000	13.000000	16.0	3.3	4.88	3.97e-07	0.96
CM002240.1-2911	CM002240.1	6395187	6395337	+	139.6	150.000	16.000000	16.0	3.9	4.08	3.85e-06	1.17
CM002242.1-1255	CM002242.1	930849	930999	+	139.6	150.000	16.000000	16.0	2.5	6.51	8.53e-09	1.09
CM002242.1-1063	CM002242.1	2407625	2407775	+	139.6	150.000	17.500000	16.0	3.7	4.27	2.18e-06	1.22
CM002242.1-1134	CM002242.1	2526981	2527131	+	139.6	150.000	17.000000	16.0	3.3	4.79	4.99e-07	1.13
CM002242.1-1203	CM002242.1	2529354	2529504	+	139.6	150.000	16.500000	16.0	3.9	4.14	3.19e-06	0.95
CM002242.1-1212	CM002242.1	4214509	4214659	+	139.6	150.000	16.500000	16.0	3.4	4.71	6.24e-07	0.95
KI440765.1-419	KI440765.1	21448	21598	+	139.6	150.000	14.500000	16.0	4.0	4.02	4.62e-06	1.01
CM002236.1-1998	CM002236.1	200186	200336	+	135.2	150.000	14.500000	15.5	3.6	4.34	5.41e-06	1.02
CM002236.1-2013	CM002236.1	269468	269657	+	135.2	189.000	14.500000	15.5	3.7	4.14	9.45e-06	1.07
CM002236.1-1601	CM002236.1	4167295	4167445	+	135.2	150.000	16.000000	15.5	3.6	4.27	6.54e-06	1.06
CM002236.1-2093	CM002236.1	4890339	4890489	+	135.2	150.000	14.500000	15.5	3.6	4.34	5.41e-06	1.36
CM002236.1-2907	CM002236.1	5939957	5940107	+	135.2	150.000	13.000000	15.5	2.8	5.52	3.00e-07	1.06
CM002236.1-1527	CM002236.1	9725652	9725802	+	135.2	150.000	16.500000	15.5	2.9	5.29	4.97e-07	0.95
CM002237.1-1135	CM002237.1	3917252	3917402	+	135.2	150.000	16.500000	15.5	2.6	6.02	1.01e-07	1.02
CM002237.1-1301	CM002237.1	4121180	4121330	+	135.2	150.000	15.500000	15.5	3.7	4.14	9.45e-06	0.95
CM002238.1-5490	CM002238.1	67920	68070	+	135.2	150.000	16.500000	15.5	3.6	4.27	6.54e-06	0.99
CM002238.1-6068	CM002238.1	5182918	5183068	+	135.2	150.000	16.000000	15.5	3.7	4.14	9.45e-06	1.10
CM002239.1-3691	CM002239.1	32125	32275	+	135.2	150.000	15.500000	15.5	3.6	4.34	5.41e-06	0.92
CM002239.1-3706	CM002239.1	173242	173392	+	135.2	150.000	15.500000	15.5	2.5	6.16	7.56e-08	1.06
CM002239.1-3406	CM002239.1	5855680	5855830	+	135.2	150.000	16.500000	15.5	2.5	6.16	7.56e-08	1.10
CM002239.1-4746	CM002239.1	5945018	5945211	+	135.2	193.000	14.000000	15.5	2.9	5.29	4.97e-07	1.01
CM002240.1-3867	CM002240.1	266129	266316	+	135.2	187.000	13.000000	15.5	3.8	4.07	1.13e-05	0.96
CM002240.1-2923	CM002240.1	565063	565213	+	135.2	150.000	15.500000	15.5	3.5	4.41	4.45e-06	0.99
